web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632676203-7837,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,"Yealink WH67 Wireless Headset, Black, YEA-WH67-UC"
1632676203-8145,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,"AVID AE-39 USB HEADSET WITH MIC & INLINE CONTROLS, GRAY - Stereo - USB - Wir..."
1632676203-7561,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,"JBL Quantum 200 Wired Over-Ear Gaming Headset, Black"
1632676203-8132,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,"Plantronics Blackwire C3215 Headset - Mono - USB Type A, Mini-phone (3.5mm) - Wi..."
1632676203-7866,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,JVC Xtreme Xplosives XX HA-MR60X Headset - Stereo - Wired - Over-the-head - Bina...
1632676203-7551,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,Jabra Evolve2 65 Headset - Stereo - USB Type A - Wireless - Bluetooth - Over-the...
1632676203-8258,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,Bosch LBB 3442/00 Single Earphone - Mono - Dark Gray - Mini-phone (3.5mm) - Wire...
1632676203-8023,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,"Volkano X Asista Series Wireless Earbuds, Black, VK-1103-E01-BK"
1632676203-7916,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,Koss KEB6i Earset - Stereo - Mini-phone (3.5mm) - Wired - 32 Ohm - 60 Hz - 20 kH...
1632676203-7540,https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/,Computer Headsets,https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/,Jabra Engage Headset - Stereo - Over-the-head - Binaural - Uni-directional Micro...
