web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632675964-5430,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Computer Tools,https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/,HPE ML350 Gen10 Redundent Fan Cage Kit with 4 Fan Modules
1632675964-5413,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Computer Tools,https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/,Tripp Lite USB C Voltage & Current Tester Kit w/ LCD Screen USB 3.1 Gen 1 - ...
1632675964-5396,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Computer Tools,https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/,"IDEAL VDV II - Voice, Video and Cable Verifier - Wiremap, Voltage Protection, Co..."
1632675964-5432,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Computer Tools,https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/,Rosewill 15 Piece Standard Computer Tool Kit - Black
1632675999-5974,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Cleaning Equipment & Kits,https://www.officedepot.com/a/browse/cleaning-equipment-and-kits/N=5+1461891/,Ion Audio Vinyl Alive Record Cleaning Kit - For Phonograph Record - 10.0 out of 5 stars.
1632675964-5392,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Computer Tools,https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/,IDEAL Amplifier Probe - 1Number of Batteries Supported - Battery Included
1632675964-5422,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Computer Tools,https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/,Tripp Lite DisplayPort & Mini DisplayPort Cable Tester with Carrying Case - ...
1632675807-5067,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Compressed Air Dusters,https://www.officedepot.com/a/browse/compressed-air-dusters/N=5+1504673/,"Dust-Off Compressed Gas Dusters, 10 Oz, Pack Of 2"
1632675807-5082,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Compressed Air Dusters,https://www.officedepot.com/a/browse/compressed-air-dusters/N=5+1504673/,Fellowes Pressurized Gas Duster
1632675964-5414,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Computer Tools,https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/,"IDEAL VDV II Pro - Voice, Video and Cable Verifier - Coaxial Cable Testing, Twis..."
1632675807-5077,https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/,Compressed Air Dusters,https://www.officedepot.com/a/browse/compressed-air-dusters/N=5+1504673/,"Endust For Electronics Duster, Non-Flammable, 10 Oz, Pack Of 2"
