product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-394446-double-clutch-transmission-fluid-dctf-1-1-liter/,Genuine BMW DCT Transmission Fluid - DCTF-1 Fluid - 1 Liter - E9x M3...,394446,83220440214,$26.95,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,Double Clutch Transmission Fluid for BMW. This Pentosin FFL-4 is the only approved First Fill and Service Fill Transmission fluid for the new generation of BMW double clutch gear transmissions (DCT). Pentosin FFL-4 is founded on a fully synthetic base oil technology for safe operation at even the highest thermal load. FFL-4 features a special clutch friction performance which makes it mandatory to be applied soley to the double clutch gear box - do not mix with any other gear oils. SAE 75W.     2008-2011    M3 - Sedan  2008-2013    M3 - Coupe  2008-2013    M3 - Convertible
https://www.turnermotorsport.com/p-198458-83120445832-genuine-bmw-part/,"Genuine BMW Differential fluid - .5 liter - F16, E71 X6 M, F85, E70 ...",198458,83120445832,$59.34,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,"Genuine BMW Final-Drive Unit Gear Oil Saf Carbon Mod - 0,5L    E70 X5M,E71 X6M,E70 X5,E71 X6,F15,F16"
https://www.turnermotorsport.com/p-3426-red-line-mtl-manual-transmission-fluidoil/,Red Line MTL Manual Transmission Fluid/Oil,3426,MTL,$17.95,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,"Red Line 70W/80W GL-4 MTL gear oil (SAE 5W30/10W30 engine oil viscosity) designed for use in BMW manual transmissions. Provides excellent protection of gears and synchronizers and its balanced slipperiness provides a perfect coefficient of friction, allowing easier shifting. The MTL can be used as a replacement for the factory MTF or MTF-LT2 used by BMW. Add MTL to older BMWs that have become tough to shift will restore shift smoothness. Many experts agree that this is best lubricant to use in BMW manual transmissions. Sold by the quart."
https://www.turnermotorsport.com/p-12618-automatic-transmission-fluid-6-speed-m-13754-1-liter/,"OEM ZF Automatic Transmission Fluid - 6 speed - M-1375.4 - 1 Liter
...",12618,83220142516,$18.95,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,This ZF Lifeguard 6 Automatic Transmission Fluid - ATF - is the equivalent to Shell M-1375.4 for 6 speed automatic transmissions.     2008+    135i   2006-2011    325i 325xi 328i 328xi 328i xDrive 330i 330xi 335d 335i 335xi 335i xDrive - Sedan  2006-2012    325xi 328i 328xi 328i xDrive - Wagon  2007-2012    328i 328xi 328i xDrive 335i 335is 335xi 335i xDrive - Coupe  2007-2012    328i 335i - Convertible  2004-2010    525i 525xi 530i 530xi 528i 528xi 528i xDrive 535i 535xi 535i xDrive 545i 550i   2004-2010    645ci 650i   2002-2008    745i 745li 750i 750li 760i 760li  2007-2010    X5 3.0si X5 4.8i X5 xDrive30i X5 xDrive48i X5M  2008+    X6 xDrive35i X6 xDrive50i X6M
https://www.turnermotorsport.com/p-3605-red-line-75w-90-differential-gear-oil/,Red Line 75W-90 Differential Gear Oil,3605,8352257904,$19.14,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,"Red Line 75W90 is a full synthetic high-performance gear oil that is an excellent substitute for expensive factory fluid and an upgrade over off-the-shelf economy fluid. Red Line thoroughly evaluates the manufacturer's recommendations and only makes a fluid recommendation if their own product meets or exceeds the original specification. In many cases the Red Line synthetic will outperform the factory supplied fluids. We've been using Red Line Oil in our BMWs since we opened in 1994 and it remains our best selling BMW differential fluid. 75/90 is the weight most commonly used in BMW differentials since the 1960s, including the factory clutch-type limited-slip diffs (exceptions being M3/M5/M6 cars since 2001). We use 75W90 in nearly all BMW chassis and the custom differentials that we sell. It's great for the street where the polyol-ester base has natural lubricity and friction modifiers lead to smoother and quieter operation with lower operating temps than the factory fluid. We also use it in some track cars that don't already use the more aggressive 75/90NS fluid (without friction modifiers).   Recommended or exceeds specifications for API GL-5, GL-6, MT-1, MIL-L-2105E, SAE J2360, and Chrysler spec MS-9763. Matches the specifications for the factory BMW SAF-XO diff fluid (#07512293972)."
https://www.turnermotorsport.com/p-394725-d4-atf-automatic-transmission-fluid/,Red Line D4 ATF Automatic / Manual Transmission Fluid,394725,REDLINE1A,$13.07,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,All sets of 12 now 10% off regular price!
https://www.turnermotorsport.com/p-394768-manual-transmission-differential-fluid-75w90/,Red Line Manual Transmission / Differential Fluid 75w90,394768,REDLINE4A,$19.14,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,"Red Line 75W90 is a full synthetic high-performance gear oil that is an excellent substitute for expensive factory fluid and an upgrade over off-the-shelf economy fluid. Red Line thoroughly evaluates the manufacturer's recommendations and only makes a fluid recommendation if their own product meets or exceeds the original specification. In many cases the Red Line synthetic will outperform the factory supplied fluids. We've been using Red Line Oil in our BMWs since we opened in 1994 and it remains our best selling BMW differential fluid. 75/90 is the weight most commonly used in BMW differentials since the 1960s, including the factory clutch-type limited-slip diffs (exceptions being M3/M5/M6 cars since 2001)."
https://www.turnermotorsport.com/p-391319-fully-synthetic-limited-slip-differential-fluid-75w140-1-liter/,Liqui Moly Fully Synthetic Limited Slip Differential Fluid 75W140 - ...,391319,LM20042,$23.39,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,"Select your vehicle to make sure you are viewing the best Liqui Moly options for your application. Interval oil changes are often recommended for differentials to ensure long-term reliability and maximum wear prevention. Fresh oil will prevent excess wear and gear damage, maintaining smoother operation."
https://www.turnermotorsport.com/p-14252-bmw-mtf-lt-5-lifetime-transmission-fluid-1-liter/,Genuine BMW LT-5 Manual Transmission Fluid - 1 Liter,14252,83222239654,$36.16,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,GENUINE BMW MTF LT 5 - 1 liter - SAE 75w-80 compatible with PI GL-3 to GL-4 performance levels.
https://www.turnermotorsport.com/p-210900-83222357992-genuine-bmw-part/,Genuine BMW 75w140 Saf-Xj - 1 liter,210900,83222357992,$31.95,https://www.turnermotorsport.com/c-1234-bmw-transmission-and-differential-fluid#,Genuine BMW Saf-Xj
