product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-363968-schwaben-coil-spring-compressor/,Schwaben Coil Spring Compressor,363968,013892SCH01A,$49.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,This spring compressor is built with ease of use and safety in mind.
https://www.turnermotorsport.com/p-580391-tool-control-arm-bushing-remover-installer-bavarian-autosport/,"Control Arm Bushing Remover & Installer - Bavarian Autosport
  ...",580391,B8800078,$83.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,"Don't struggle with hammers and improper techniques, drive your bushings out easily with this control arm bushing remover and installer."
https://www.turnermotorsport.com/p-383404-schwaben-strut-spring-compressor-set/,Schwaben Strut Spring Compressor Set,383404,013845SCH01A,$222.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,"Professional Spring Compressor Kit will compress most styles of strut springs. This is a safe and efficient way to compress strut springs. This set is supplied with everything you need to get the job done like a pro. Each jaw has safety lips to eliminate slip and is designed to fit the pitch of the spring to ensure maximum surface contact between the jaws and the spring, thus eliminating the risk of the compressor slipping around the spring. The spindle is driven by a 21mm hex nut and is not designed to be used with a impact gun. Hand turn the nut with a wrench or hand ratchet."
https://www.turnermotorsport.com/p-377177-strut-nut-socket-set-5-piece/,Strut Nut Socket Set - 5 Piece,377177,003046SCHKT,$63.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,"To secure shocks and struts to their mounts, the retaining nut must be torqued to its proper specification using a torque wrench. An improper torque value may result in premature mount failure - or worse. Strut nut sockets allow for the use of an allen wrench to hold the damper shaft while utilizing your 1/2"" drive torque wrench on the socket to achieve proper torque."
https://www.turnermotorsport.com/p-583366-schwaben-shock-and-strut-removal-set/,Schwaben Shock And Strut Removal Set,583366,026901SCH01A,$89.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,When dismantling a suspension strut sometimes the securing nut can be difficult to access and the central strut itself needs to be held still while the nut is undone. This new Shock Absorber Tool Kit is designed to overcome these problems and make the job quick and easy.
https://www.turnermotorsport.com/p-580371-tool-rear-ball-joint-bavarian-autosport/,Bav Auto Rear Ball Joint Tool,580371,B8800049,$64.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,This ball joint press is designed make removal of your old ball joints as painless as possible. Adapts the size of the balljoint and forces it out when using a ratchet.
https://www.turnermotorsport.com/p-379416-ball-joint-removal-tool-20-80mm/,Schwaben Ball Joint Removal Tool 20-80mm,379416,008958SCH01A,$72.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,This ball joint separator has a wider jaw opening for vehicles needing a larger jaw opening. Popular on cars with thicker a-frames.
https://www.turnermotorsport.com/p-580370-trailing-arm-bushing-tool-bavarian-autosport/,Bav Auto Trailing Arm Bushing Tool,580370,B8800047,$86.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,Remove and install rear trailing arm bushings without removing the trailing arms from the vehicle.
https://www.turnermotorsport.com/p-379389-ball-joint-separator-12-56mm/,Ball Joint Separator 12-56mm,379389,008959SCH01A,$41.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,This tool is built to get the job done quickly and easily. This can used on most steering and suspension ball joints.
https://www.turnermotorsport.com/p-580406-tool-tie-rod-and-upperlower-control-arm-ball-joint-puller-e39-specific-bavarian-autosport/,Bav Auto Tie-rod and Upper/Lower Control Arm Ball Joint Puller - E39...,580406,B8800096,$49.95,https://www.turnermotorsport.com/c-1237-bmw-suspension-tools#,This puller is perfect for removing all tie-rod ends and ball joints on the front suspension of all E39 5 Series cars 1997-2003.
