product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-599741-e36-ltw-style-abs-front-lip-splitter-m3-front-bumper/,LTW-Inspired ABS Front Lip - Matte Black - E36 BMW w/ M3 Front Bumpe...,599741,28202TMS01,$174.21,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"When looking for a front lip for your BMW, there are a few important factors to consider. Cost, material construction, intended use, and reliability are just a few things to think about. Some people desire lips with hand-laid carbon fiber no matter the cost, others just want whatever is cheapest and fits. Unfortunately, the market has become flooded with numerous examples of both extremes, with few options offering true ""best of both worlds"" quality. This is where our Turner Motorsport LTW Inspired ABS Front Lip comes in! At the start of this project, we wanted a lip that looks great and offers real downforce benefits, but also doesn't empty our wallets. Designed in-house using 3D scan modeling and CAD, our front lip is a cost-effective, yet highly appealing option with a lot to offer! Made specifically for the M3 front bumper, this ABS front lip is durable, lightweight, and easy to install. This LTW Inspired Front Lip is a perfect alternative to expensive carbon fiber front lips that are prone to failure, and a more rugged option than typical cheaper plastic lips which provide few benefits and offer questionable fitment at best. Utilizing UV stabilized ABS in a two-piece bonded design, this lip has shown to provide the best possible combination of cost-to-performance and retains the clean matte finish of the original E36 trim. If matte black isn't your thing, this lip can easily be prepped and painted to whatever color you desire. Features & Specifications: LTW inspired design Vacuum formed ABS plastic with UV resistant construction 2-Piece bonded design for increased rigidity Designed by TMS engineers using 3D laser scanning & CAD for precision fitment Uses factory self-tapping screws for installation (Need new hardware? See T#599749) Includes pre-applied 3M double-sided adhesive for additional retention and a tight seal against the front bumper"
https://www.turnermotorsport.com/p-640013-turner-abs-high-kick-trunk-spoiler-e90-gloss-black/,Turner High Kick Trunk Spoiler - E90 - Gloss Black,640013,004588LA01,$149.96,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"Designed from our original Carbon Fiber High Kick Spoiler, we have developed an ABS High Kick Trunk Spoiler that transforms the look of your E90, all while keeping budget constraints in mind. Constructed from impact and UV resistant ABS plastic, this light and durable spoiler provides a sporty style that's sure to set your vehicle apart from the rest, without the high price of an equivalent carbon fiber spoiler. Installs with no drilling, cutting, or any permanent modifications! Included are two pre-mounted double side adhesive strips for easy installation onto your trunk lid. Simply clean the surface area of the trunk, remove the backing from the already attached high strength double-sided tape, line it up, and press firmly down. We recommend doing this in a warm environment as it will better adhere to the trunk. Features & Specifications: Designed and engineered by Turner Motorsport in-house using state of the art 3D laser scanning and CAD technology for precision fitment. Mimics the design of our carbon fiber version as closely as possible for similar styling. Accentuates the OE body lines throughout the outer edge of the spoiler Utilizes 3M double-sided tape for a strong bond to the body Made from lightweight, vacuum-formed gloss black ABS polymer that is enhanced with UV-stabilizer"
https://www.turnermotorsport.com/p-338965-e46-coupe-pre-facelift-painted-reflectors/,E46 Coupe (Pre-Facelift) & M3 Painted Reflectors,338965,REF461,$117.95,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"These replacements are easily installed and dramatically change the appearance of your vehicle. Our body colored reflectors are actually the same original reflectors that currently sit in your cars bumper, but are painted the exact color of your vehicle by a CERTIFIED PROFESSIONAL REFINISHER, so that they blend in perfectly with your bumper. No glue or adhesive of any kind is required to install these reflectors, they simply snap into place into the same holes as your originals.     Paint will match the color of a brand new vehicle painted in that color. On certain colors, exposure to the sun will slightly change/fade the color of the vehicle, especially with older vehicles or vehicles in warm climates. Foroff road use only!   These reflectors fit the    (2000-2003) Coupe and all E46 M3.    : If you open the hood you will  find that on one of the shock towers, probably passenger side, there will be a  black label, on this label will be the color name written in German along with  the paint code number at the bottom. Only the numbers before the / are required.  This is your paint code.     1999-2003    323ci 325ci 328ci 330ci  2001-2006    M3 M3 Convertible"
https://www.turnermotorsport.com/p-597198-turner-carbon-fiber-high-kick-trunk-spoiler-f22-f87-m2-235i-m235i-m240i-228i-228xi/,Turner Carbon Fiber High Kick Rear Spoiler - F22 228i 230i M235i M24...,597198,028531TMS01,$371.41,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"Revolutionize the appearance of your 2 series coupe with this attractive, yet highly effective, aesthetic upgrade! Our Turner 2 Series High Kick Carbon Fiber Trunk Spoiler mimics the lines of the factory trunk lid and quarter panels, and carries them up and out into the gorgeous carbon fiber spoiler, to further accentuate the OEM features. This spoiler will fit ANY 2 series coupe! Anything from a 228i, to the M2 Competition, and everything in between! Designed in-house here at Turner Motorsport, we use state of the art 3D laser scanning and CAD technology, to ensure you always get precision fitment. Turner Carbon Fiber products are made from lightweight, hand-laid epoxy resin pre-impregnated 2x2 twill weave carbon fiber cloth and autoclave cured. Gloss clear coated for excellent finish durability and UV resistance. Includes pre-applied adhesive tape, for a simple and effortless install. This install is so simple, anyone can do it! Transform the rear end of your BMW 2 series in just a few minutes with our Turner Carbon Fiber High Kick Trunk Spoiler!"
https://www.turnermotorsport.com/p-174-e36-fog-light-block-off-cover-set-lr-pair/,E36 Fog Light Block-Off Cover Set (L&R Pair),174,TMS174,$39.46,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"This is a great option for those who have broken fog lights and do not care to replace them, or for track cars who want to direct additional cooling to their front brakes!"
https://www.turnermotorsport.com/p-584863-turner-carbon-fiber-rear-diffuser/,Turner Carbon Fiber Rear Diffuser - F8x,584863,023241TMS01,$423.96,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,A beautiful addition to make the rear of your F8X stand out!
https://www.turnermotorsport.com/p-640865-turner-e36-m3-abs-splitter/,Turner LTW-Inspired Modular ABS Splitter - E36 BMW w/ M3 Front Bumpe...,640865,008318LA09KT,$259.21,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"Turner Motorsport is proud to offer its brand new E36 LTW-inspired ABS splitter. Designed for use with the M3 front bumper and aftermarket replicas, this ABS splitter is a durable, lightweight alternative to expensive carbon fiber that is prone to cracking or shattering when damaged. Using UV stabilized ABS in a two-piece bonded design has shown to provide the best possible combination of cost-to-performance and retains the clean matte finish of the original E36 trim. Front splitters are an important aerodynamic upgrade that not only changes the look of your car, but also helps to create downforce, improving your vehicles overall handling at higher speeds. Unfortunately, due to their low-slung positioning, they are often susceptible to damage from road debris, uneven roads and driveways, speed bumps, and more. This can often make it hard to justify spending copious amounts on money on a part who's days are numbered, especially when being installed on a vehicle that sees both track and daily driver use."
https://www.turnermotorsport.com/p-594152-turner-e9x-e90-e91-e92-skid-plate-milled-finish/,Turner Milled Finish Aluminum Skid Plate - E9x Non-M RWD,594152,028534TMS01-01KT,$368.06,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,Upgrade your brittle plastic under belly shield to our Turner E9X Skid Plate for maximum protection!
https://www.turnermotorsport.com/p-642148-turner-abs-high-kick-trunk-spoiler-f30-f80-m3-gloss-black/,Turner Motorsport High Kick Trunk Spoiler - F30 / F80 M3 - Gloss Bla...,642148,004605LA01,$153.71,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"Designed from our original Carbon Fiber High Kick Spoiler, we have developed an ABS High Kick Trunk Spoiler that transforms the look of your F30 / F80 M3, all while keeping budget constraints in mind. Constructed from impact and UV resistant ABS plastic, this light and durable spoiler provides a sporty style that's sure to set your vehicle apart from the rest, without the high price of an equivalent carbon fiber spoiler. Installs with no drilling, cutting, or any permanent modifications! Included are two pre-mounted double side adhesive strips for easy installation onto your trunk lid. Simply clean the surface area of the trunk, remove the backing from the already attached high strength double-sided tape, line it up, and press firmly down. We recommend doing this in a warm environment as it will better adhere to the trunk. Features & Specifications: Designed and engineered by Turner Motorsport in-house using state of the art 3D laser scanning and CAD technology for precision fitment. Mimics the design of our carbon fiber version as closely as possible for similar styling. Accentuates the OE body lines throughout the outer edge of the spoiler Utilizes 3M double-sided tape for a strong bond to the body Made from lightweight, vacuum-formed gloss black ABS polymer that is enhanced with UV-stabilizer"
https://www.turnermotorsport.com/p-401237-turner-f82-carbon-fiber-rear-lip-spoiler/,"Turner Motorsport High Kick Carbon Fiber Spoiler - F82 M4 
        ...",401237,024594TMS01,$411.26,https://www.turnermotorsport.com/c-288-bmw-performance-aero-upgrades#,"When designing the spoiler for the M4, our engineering team sought to offer the most impressive performance-oriented trunk spoiler on the market. Utilizing CAD and laser-scanning technology, this spoiler is designed in-house to flow perfectly with the body lines not only on the trunk lid, but also paying close attention to the roof and the rear bumper."
