product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-553668-cup-kitcoilover-installation-kit/,"Shocks and spring Installation Kit - E82 E88 E90 E92 E93 Non M 
   ...",553668,31306775098KT2,$243.67,This kit is contains all new strut and shock mounts and hardware needed when installing a new shocks and struts or aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553667-cup-kitcoilover-installation-kit/,Shocks and spring Installation Kit - E36 Non M,553667,31336779613KT2,$213.83,This kit is contains all new strut and shock mounts and hardware needed when installing a new shocks and struts or aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553640-cup-kitcoilover-installation-kit/,Shocks and spring Installation Kit - E30 (non ix),553640,E30COINSKT1,$190.02,This kit is contains all new strut and shock mounts and hardware needed when installing a new shocks and struts or aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-554762-shock-and-strut-installation-kit-f2223-f3x/,Shock and Strut Installation Kit - F22/23 F3X,554762,F3XSIKT,$353.86,"Replacing your struts and shocks? Don't forget the bushings! The rubber mounts for the shocks will go bad over time, especially if you drive hard or the roads are particularly rough. The shock mounts locate the front struts and rear shocks to the car - providing a quiet and vibration-free buffer between the road and the cabin. Shock mounts and bushings can wear out just like any other rubber part on the car. This leads to more noise and harshness reaching the chassis and may complicate your new suspension install. When installing new shocks, that is the perfect time to also replace the mounts. There is no additional time to install them, no special tools required, and doesn't take any extra time! If you re-use the original mounts you have the risk of them failing before your next shock replacement, doubling your labor costs."
https://www.turnermotorsport.com/p-553609-cup-kitcoilover-installation-kit-with-spring-pads/,"Shocks and spring Installation Kit - E46 Non M Coupe & Sedan
  ...",553609,51717036781KT2,$331.63,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553619-cup-kitcoilover-installation-kit-with-spring-pads/,Shocks and spring Installation Kit - F22/3 F30/2/3/6,553619,31306863135KT2,$353.86,This kit is contains all new strut and shock mounts and hardware needed when installing a new shocks and struts or aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-638971-cup-kitcoilover-installation-kit-without-spring-pads/,Shocks and spring Installation Kit- Coupe,638971,31336779613KT7,$182.00,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553630-cup-kitcoilover-installation-kit/,Shocks and spring Installation Kit - E46 M3 Coupe,553630,31332229165KT2,$538.59,This kit is contains all new strut and shock mounts and hardware needed when installing a new shocks and struts or aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553681-cup-kitcoilover-installation-kit/,Shocks and spring Installation Kit - E39 540i,553681,31311139453KT2,$304.85,This kit is contains all new strut and shock mounts and hardware needed when installing a new shocks and struts or aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553817-cup-kitcoilover-installation-kit/,Shocks and spring Installation Kit - E36 M3,553817,31312489795KT2,$345.13,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553608-cup-kitcoilover-installation-kit-with-spring-pads/,Shocks and spring Installation Kit - E60 Non M,553608,33526779611KT2,$256.52,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553649-cup-kitcoilover-installation-kit/,Shocks and spring Installation Kit - E36 M3,553649,31332228345KT2,$474.45,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-593222-upper-strut-mount-with-bearing-left/,Corteco Upper Strut Mount with Bearing - Left - E46,593222,31332229165KT,$102.51,"Used to mount the strut to the body, bearing rides on the lower portion"
https://www.turnermotorsport.com/p-638972-cup-kitcoilover-installation-kit-without-spring-pads/,"Cup Kit/Coilover Installation Kit - Without Spring Pads- Roadster
 ...",638972,31336779613KT8,$191.50,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-375710-cup-kitcoilover-installation-kit/,"Genuine BMW Suspension Installation Kit - E9X M3 (w/o EDC)
        ...",375710,31302283650KT,$610.90,"If you are looking to install a cup kit or a set of coilovers on your BMW, this kit will be a great aid in doing so. It includes everything you will need to do the job."
https://www.turnermotorsport.com/p-375713-cup-kitcoilover-installation-kit/,Genuine BMW Suspension Installation Kit - E9X M3 (w/ EDC),375713,31302283650KT1,$624.82,"If you are looking to install a cup kit or a set of coilovers on your BMW, this kit will be a great aid in doing so. It includes everything you will need to do the job."
https://www.turnermotorsport.com/p-380862-cup-kitcoilover-installation-kit/,"Genuine BMW Suspension Installation Kit - E60 M5, E63/64",380862,31332282651KT,$944.20,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553638-cup-kitcoilover-installation-kit/,Shocks and spring Installation Kit - E9X M3,553638,31302283650KT3,$534.34,This kit is contains all new strut and shock mounts and hardware needed when installing a new shocks and struts or aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-340199-3-series-rear-suspension-mount-package-rubber-street-bushings-e46-m3/,3-series Rear Suspension Mount Package - Rubber Street Bushings - E4...,340199,TMS2276,$638.81,"This package allows you to build your own rear bushing package to cover the parts you want to replace. As these cars age, they require a number of suspension bushings to be replaced. Bushing replacement not only keeps the car in its top form, it also makes the car safer. Depending on the work, it may be logical to replace all of the bushings in the rear suspension (there are 19 total). This is especially true if you are pulling the subframe out to do the floor reinforcement or if you're doing a diff install. Turner Motorsport is a big believer in using rubber bushings for street cars (with the exception of solid subframe mounts, see further below). Urethanes, Delrin, or aluminum are generally good for reducing compliance and limiting deflection - attributes that don't really work well on roads filled with potholes, railroad crossings, cracks, and expansion joints. The rubber bushings maintain the factory ride/handling traits that won the M3 praise all over the world. Every bushing will need maintenance or replacement at some point and rubber has proven to last the longest and need less maintenance than anything else, even urethane. And unless competitive driving is your goal, the harder materials are only a gimmick."
https://www.turnermotorsport.com/p-553626-cup-kitcoilover-installation-kit-with-spring-pads/,Shocks and spring Installation Kit - E38 740i/iL EDC,553626,31331090611KT2,$314.39,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
https://www.turnermotorsport.com/p-553600-cup-kitcoilover-installation-kit-without-spring-pads/,Shocks and spring Installation Kit - E38 740i/iL Non EDC,553600,33521094091KT4,$141.53,This kit is contains all new strut and shock mounts and hardware needed when installing a aftermarket suspension on your vehicle.
