product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-553106-front-and-rear-hps-50-performance-brake-pad-kit/,"Hawk HPS 5.0 Front And Rear Brake Pad Kit - F8X F22/23 F3X
        ...",553106,HB765B.664KT,$366.98,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,A high-performance street pad with much-improved braking performance and without the levels of dust from a factory pad. The Street 5.0 pads are perfect for drivers who don’t want an ordinary replacement pad and want something that will hold up during aggressive street driving.
https://www.turnermotorsport.com/p-12164-stoptech-street-performance-brake-pads-front-e60-e63-e65-e82-1m-e9x-335-e9x-m3/,"StopTech Street Performance Brake Pads - Front - E60, E63, E65, E82 ...",12164,TMS12164,$106.95,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"StopTech Street Performance front brake pads are designed for high-performance street drivers who want a high-quality and capable pad that won't break the wallet. These pads feature an innovative composite compound that is quiet, great bite and modulation, low fade under hard street-type use (and autocross, light track). We've tried these pads and love how capable they were when used hard but also how easy they were for regular stop-and-go driving. This might be the last brake pad you will ever need!     Position: both front calipers       2008-2012    1M Coupe    2006-2011    335d 335i 335xi 335i xDrive - Sedan    2007-2013    335i 335is 335xi 335i xDrive - Coupe    2007-2013    335i - Convertible    2006-2011    M3 - Sedan    2007-2013    M3 - Coupe    2007-2013    M3 - Convertible    2004-2010    525i     2004-2010    525xi 530i 530xi 528i 528xi 528i xDrive 535i 535xi 535i xDrive 545i 550i    2004-2011    645ci 650i    2002-2008    745i 745li 750i 750li 760i 760li"
https://www.turnermotorsport.com/p-361136-rear-brake-pad-wear-sensor/,"Genuine BMW Rear Brake Pad Wear Sensor - E90 E92 E93, E82 E88
     ...",361136,34356789445,$24.50,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"Replacement rear pad wear sensor, typically replaced when changing brake pads. If your brake lining warning is activated, the sensor will need to be replaced. For E9x 3 series and E82/E88 1 series. Only one sensor required for rear.        2008+      128i 135i   2006+      325i 325xi 328i 328xi 328i xDrive 330i 330xi 335d 335i 335xi 335i xDrive M3 - Sedan   2006+      325xi 328i 328xi 328i xDrive - Wagon   2007+      328i 328xi 328i xDrive 335i 335is 335xi 335i xDrive M3 - Coupe   2007+      328i 335i M3 - Convertible"
https://www.turnermotorsport.com/p-360450-rear-brake-pad-wear-sensor/,Genuine BMW Rear Brake Pad Wear Sensor,360450,34356792292,$29.95,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,We recommend replacing the brake sensor wire each time the brake pads are replaced. These often become brittle and will disintegrate while removing them from the old pads.
https://www.turnermotorsport.com/p-350811-front-brake-pad-wear-sensor-left/,"Genuine BMW Front Brake Pad Wear Sensor - Left - E90 M3, E92 M3, E93...",350811,34352283335,$21.67,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,
https://www.turnermotorsport.com/p-553644-rsl29-yellow-endurance-racing-brake-pads-front-and-rear/,Pagid Racing RSL29 Endurance Racing Brake Pads - Front and Rear - F2...,553644,49314933RSL29KT,$634.55,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,The RSL29 pad is an endurance racing compound with long life and great wear characteristics. It has stable friction over a broad temperature range which makes them a very easy to use and predictable braking pad in a lot of environments.
https://www.turnermotorsport.com/p-12172-stoptech-street-performance-brake-pads-rear-e60-e63-e82-1m-e9x-m3/,"StopTech Street Performance Brake Pads - Rear - E60, E63, E82 1M, E9...",12172,TMS12172,$86.95,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"StopTech Street Performance rear brake pads are designed for high-performance street drivers who want a high-quality and capable pad that won't break the wallet. These pads feature an innovative composite compound that is quiet, great bite and modulation, low fade under hard street-type use (and autocross, light track). We've tried these pads and love how capable they were when used hard but also how easy they were for regular stop-and-go driving. This might be the last brake pad you will ever need!    Position: both rear calipers (should only be combined with StopTech Street Performance front pads).     2008-2012    1M Coupe  2006-2011    M3 - Sedan  2007-2013    M3 - Coupe  2007-2013    M3 - Convertible  2004-2010    535i 545i 550i M5  2004-2011    645ci 650i M6"
https://www.turnermotorsport.com/p-372872-front-brake-pad-wear-sensor/,Genuine BMW Brake Pad Wear Sensor - Front - F22/23 F3X (without M Pe...,372872,34356792289,$24.95,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,We recommend replacing the brake sensor wire each time the brake pads are replaced. These often become brittle and will disintegrate while removing them from the old pads.
https://www.turnermotorsport.com/p-190175-front-m-sport-brake-pads-set-f30-335i-f32-435i-m-sport-s2nha/,Genuine BMW Front Brake Pad Set,190175,34116865460,$146.81,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"These are the replacement FRONT brake pads that were used in the US F3X 335i/435i M Sport brake upgrade (option code S2NHA) and also used as the standard pad on Euro market 335i. Because all 335/435 front pads are the same size and shape this sport pad can be used as an upgrade for all 335 and 435 models, as well as any F30/F32 and F22 that has the M Performance brake upgrade.The S2NHA M Sport brakes were an option that could be added to any F30 during the ordering process (it is not unique to the M Sport trim package). The pads came from the Euro market 335i/435i and were a lot more aggressive than the standard F30 pads. They have a higher coefficient of friction and a lot of initial bite for immediate response and feel. These pads are considered a sport pad and intended for aggressive driving. Light pedal applications and easy braking will make them noisy. They also have more dust than the standard 335i pads. These are trade-offs for having a more capable pad."
https://www.turnermotorsport.com/p-350812-front-brake-pad-wear-sensor-right/,"Genuine BMW Front Brake Pad Wear Sensor - Right - E90 E92 E93 M3, E8...",350812,34352283405,$21.67,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,
https://www.turnermotorsport.com/p-8077-bmw-brakes-repair-kit-brake-pads-34216778168/,OEM Pagid Rear Brake Pad Set - E36 E46 Z4,8077,34216778168,$25.95,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"These are the OEM brake pads to fit the specific BMWs listed below. BMW used several different suppliers for their brake pads and we buy direct from their distributors to get you the same pad as originally equipped but at a fraction of the cost of the local BMW dealer. OEM brands include Pagid, Textar, Jurid, Ate, and others. These are the same pads as what originally came on your car but without the expensive BMW logo.     1992-1999    318i 318is 318ic 323is 323ic 325i 325is 325ic 328i 328is 328ic  1999-2006    323i 323ci 325i 325ci 325xi 328i 328ci  1996-2002    Z3 1.9 Z3 2.3 Z3 2.5i Z3 2.8 Z3 3.0i  2003-2005    Z4 2.5 Z4 3.0"
https://www.turnermotorsport.com/p-372502-rear-brake-pad-wear-sensor/,Genuine BMW Rear Brake Pad Wear Sensor,372502,34356854168,$24.07,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,
https://www.turnermotorsport.com/p-380344-akebono-rear-euro-ceramic-brake-pad-set-f30-f22/,Akebono Rear Euro Ceramic Brake Pad Set -- F30 F22,380344,EUR1613,$74.95,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"Ceramic Brake pads have advanced a great amount and show drastic advantages over traditional metallic and semi-metallic brake pads. Akebono in particular has been producing brake pads for major brands for years and their Euro brake pads have seen use in over 90 models of vehicles as the OE brake pads, ensuring high, consistent quality."
https://www.turnermotorsport.com/p-380343-akebono-front-euro-ceramic-brake-pad-set-f2223-f303134-f323336/,Akebono Front Euro Ceramic Brake Pad Set -- F22/23 F30/31/34 F32/33/...,380343,EUR1561A,$100.95,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"Ceramic Brake pads have advanced a great amount and show drastic advantages over traditional metallic and semi-metallic brake pads. Akebono in particular has been producing brake pads for major brands for years and their Euro brake pads have seen use in over 90 models of vehicles as the OE brake pads, ensuring high, consistent quality."
https://www.turnermotorsport.com/p-368309-rear-brake-pad-wear-sensor/,Genuine BMW Rear Brake Pad Wear Sensor - E46 Non-M,368309,34351164372,$20.76,https://www.turnermotorsport.com/c-317-bmw-brake-pads#,"Brake pad wear sensor should be replaced at ever brake service, even if not worn down. This ensures the sensor is as new as possible and less likely to fail due to built up corrosion."
