product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-580275-autosol-convertible-top-sealant-and-protectant/,Autosol Autosol Convertible Top Sealant and Protectant,580275,AS7800,$23.95,The proper protection for your convertible top.
https://www.turnermotorsport.com/p-1970-autosol-rubber-care-gummi-pflege/,Autosol Rubber Care (Gummi Pflege),1970,6501,$7.95,"Autosol Rubber Care Gel Stick (75ml) is the same as Gummi Pflege Rubber Maintenance Stick that is no longer available from BMW, BMW Part # 82149407015 (82 14 9 407 015) just in liquid form with a foam applicator instead of a messy gel.   Perfect for protecting and revitalizing rubber seals such as sunroof, door and engine compartment seals. This silicone-based formula keeps seals flexible and repels water, preventing rubber seals from freezing in winter. Also provides UV protection. The convenient foam pad applicator allows precise application.   Ships via UPS Ground to US/Canada only (cannot ship Air or Express)."
https://www.turnermotorsport.com/p-213608-sonax-dashboard-cleaner-500ml/,SONAX Dashboard Cleaner - 500ml,213608,283241,$12.95,Silicon-free (non-greasy) interior cleaner for all plastic parts. Reliably prevents electrostatic charges creating a dust repellent surface. Renews and maintains the matte and structured surface (soft-feeling effect). Leaves pleasant and fresh scent behind. 500ml
https://www.turnermotorsport.com/p-20566-sonax-upholstery-carpet-cleaner/,SONAX Upholstery & Carpet Cleaner,20566,321200,$10.95,"SONAX Upholstery & Carpet Cleaner gently and thoroughly removes stubborn dirt and stains from fabrics, upholstery, door panels, carpets and ceilings. The foaming-action formula is rich in cleaning agents (surfactants) that bond to foreign contaminants deep within the fibers, neutralizing odors and leaving behind a clean, fresh scent. 500ml     Effectively Cleans & Removes Stubborn Dirt  Traps & Eliminates Odors  With Fresh Fragrance"
https://www.turnermotorsport.com/p-211226-sonax-multistar-all-purpose-cleaner/,SONAX MultiStar All Purpose Cleaner,211226,627400,$14.99,Powerful universal cleaner for all interior and exterior vehicle surfaces. Combines maximum cleaning power with optimum material tolerance. Also ideal for adhesive foil covered surfacesProduct Size: 750ml (25.36 FL OZ)
https://www.turnermotorsport.com/p-2438610-plastic-polish-8oz/,Plastic Polish - 8oz,2438610,11186,$9.99,Scuffs and scratches are part of motoring. Plastic Polish removes minor blemishes from all types of automotive plastics.
https://www.turnermotorsport.com/p-2438609-vinyl-rubber-dressing-22oz/,Vinyl & Rubber Dressing - 22oz,2438609,10981,$19.99,"Produce professional results on interiors, exterior trim, tires, and the plastic and rubber parts in your engine bay."
https://www.turnermotorsport.com/p-580274-autosol-leather-care/,Autosol Autosol Leather Care,580274,AS7700,$9.95,"Protects new leather and restores life and luster to older, hardened leather."
https://www.turnermotorsport.com/p-587532-leather-care-250-ml/,Liqui Moly Leather Care - 250 ml,587532,20394,$7.40,"Protects smooth leather from becoming brittle. Cleans and maintains. Excellent leather care lotion for auto, riding suit and household. Smooth leather regains its suppleness and good feeling. Manufactured from various waxes and other carefully selected care products. Application: If required, clean the leather surfaces to be treated and let dry. Shake Leather Care vigorously before use. Next, pour onto a soft cloth or rag and, using circular motions, apply thinly and uniformly under light pressure. Polish off after briefly allowing it to work. Regular application will result in the optimum care and appearance. Not suitable for suede. Before application on the entire area, we suggest that you check Leather Care for compatibility with the material on a hidden area."
https://www.turnermotorsport.com/p-211060-sonax-upholstery-alcantara-cleaner/,SONAX Upholstery & Alcantara Cleaner,211060,206141,$19.95,"SONAX Upholstery & Alcantara Cleaner is a brand new formulation developed especially for vehicles with Alcantara seats and accessories. Dirty & matted Alcantara will be brought back to it�s original vibrant colors and soft, suede feel. SONAX Upholstery & Alcantara Cleaner is also safe and effective on carpets, textiles & standard upholstered seating and interior surfaces.    Product Size: 250 ml (8.45 FL OZ)"
https://www.turnermotorsport.com/p-2438607-plastic-cleaner-8oz/,Plastic Cleaner - 8oz,2438607,11185,$6.99,Easily clean dirt and grime from all types of automotive plastics without scratching.
https://www.turnermotorsport.com/p-2119672-trim-detail-coating-12-ounces/,Trim & Detail Coating - 12 Ounces,2119672,10946KT,$9.99,"Enhance and protect your trim, plastic grilles, bumpers, rubber, door seals, door jambs, engine bays and more with the easy-to-use Trim & Detail Coating."
https://www.turnermotorsport.com/p-578854-leather-3-in-1-16-oz-griots-garage/,Leather 3-in-1 - 16 oz - Griot's Garage,578854,11019,$12.99,"Leather 3-in-1 is a superior maintenance product that cleans, conditions, and protects newer leather in one quick, easy step."
