product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-11462-83300491018-genuine-bmw-part/,Genuine BMW T60 Torx Socket,11462,83300491018,$71.33,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,GENUINE BMW SCREWDRIVER INSERT 83300491018
https://www.turnermotorsport.com/p-20446-83300493749-genuine-bmw-part/,Genuine BMW Camshaft Alignment Tool - S54,20446,83300493749,$155.38,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"Genuine BMW AUXILIARY MATERIALS, FLUIDS / COLORSYSTEM TEMPLATE"
https://www.turnermotorsport.com/p-172622-83300495449-genuine-bmw-part/,Genuine BMW Bush - 83300495449,172622,83300495449,$30.80,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"If you are doing a clutch install, you will need an alignment tool. This alignment tool is a genuine BMW tool, and will help you get the job done."
https://www.turnermotorsport.com/p-21462-83300491086-genuine-bmw-part/,Genuine BMW Camshaft Alignment Pin - S54,21462,83300491086,$38.90,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,Genuine BMW PIN 83300491086
https://www.turnermotorsport.com/p-364033-brass-clutch-pivot-pin-replaces-bmw-21511223328/,ECS Brass Clutch Pivot Pin - Many BMWs,364033,013236ECS01A,$35.21,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"This brass clutch pivot pin is an upgrade over the stock plastic pivot pin. The brass pin will last a lot longer than the plastic piece and may save you time and hassle later on. The original plastic pivot pin is known to fall out, snap, or just wear out over time. At the least you get a very annoying squeak every time you depress the clutch. In a worse case scenario, the clutch fork won't be able to push on the throw-out bearing and your clutch will be useless. The only time to replace the clutch pivot pin is when the transmission is removed, so this brass upgrade can be installed during clutch replacements or a rear main seal service."
https://www.turnermotorsport.com/p-583477-exact-fit-stainless-steel-clutch-line-e36/,Turner Motorsport Stainless Steel Clutch Line - E36,583477,025678TMS01,$38.36,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"Improve the feel of your clutch pedal with this simple, yet noticeable upgrade."
https://www.turnermotorsport.com/p-583479-exact-fit-stainless-steel-clutch-line-e36/,Turner Motorsport Stainless Steel Clutch Line - E36,583479,025679TMS01,$37.46,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"Give your clutch Pedal a better feel with this simple, yet dramatic upgrade."
https://www.turnermotorsport.com/p-552465-exact-fit-stainless-steel-clutch-line/,"E46, E46 M3, X3 Exact-Fit Stainless Steel Clutch Line",552465,009536ECS01,$34.36,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"This braided stainless steel line replaces the stock hydraulic hose connecting your clutch slave cylinder to the clutch master cylinder. There are several deficiences with rubber, especially as it ages - when new the rubber expands and swells under pressure and the pedal can feel spongy. As rubber ages and is exposed to extreme temperatures the rubber can harden and even shrink (common on brake hoses), which results in a stiff pedal. Rubber clutch lines do not stand up to the stresses of hard use. ECS Exact-Fit stainless reinforced clutch lines provide more confident and dependable shifting by maintaining consistent line pressure, long lasting corrosion resistance, and increased protection from failure. These lines are reinforced with braided stainless steel mesh, affording superior expansion resistance. This resistance to expansion creates a firmer pedal, and a more direct clutch pedal feel. The signature red polymer coating provides additional protection from the elements and abrasion."
https://www.turnermotorsport.com/p-384611-e34-530540-e36-323328m3-exact-fit-stainless-steel-clutch-line/,"E34 530/540, E36 323/328/M3 Exact-Fit Stainless Steel Clutch Line
 ...",384611,009535ECS01A,$32.21,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"This braided stainless steel line replaces the stock hydraulic hose connecting your clutch slave cylinder to the clutch master cylinder. There are several deficiences with rubber, especially as it ages - when new the rubber expands and swells under pressure and the pedal can feel spongy. As rubber ages and is exposed to extreme temperatures the rubber can harden and even shrink (common on brake hoses), which results in a stiff pedal. Rubber clutch lines do not stand up to the stresses of hard use. ECS Exact-Fit stainless reinforced clutch lines provide more confident and dependable shifting by maintaining consistent line pressure, long lasting corrosion resistance, and increased protection from failure. These lines are reinforced with braided stainless steel mesh, affording superior expansion resistance. This resistance to expansion creates a firmer pedal, and a more direct clutch pedal feel. The signature red polymer coating provides additional protection from the elements and abrasion."
https://www.turnermotorsport.com/p-552857-adjustable-clutch-pedal-stop/,"ECS Adjustable Clutch Pedal Stop - E8x, E9x, F2x, F3x, F8x, E53, E8...",552857,025851ECS01,$18.71,https://www.turnermotorsport.com/c-36-bmw-clutch-flywheel#,"Some modifications to your vehicle may not produce power to create gains in the overall performance of your driving. When you add a ""Po' Boy"" clutch stop to your BMW the performance gain is directly felt in the driving experience."
