product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-362357-schwaben-water-pump-pulley-holder-for-removal-of-fan-clutch/,"Schwaben Water Pump Pulley Holder for Removal of Fan Clutch
       ...",362357,001170SCH01A,$29.95,"Replacing the fan clutch on most BMW models requires holding the water pump pulley while removing the fan clutch lock nut. With less than 1 1/2"" clearance on some models this project can easily turn into a mechanical nightmare. Using our special slim line fan clutch wrench in conjunction with the appropriate pulley spanner, the removal and installation required only a few moments."
https://www.turnermotorsport.com/p-362940-schwaben-coolant-refillair-purge-tool/,Schwaben Coolant Refill/Air Purge Tool,362940,003466SCH01,$93.95,"When it comes to BMW's we all know the weak point is commonly in the cooling system, many models proving hard to bleed the air pockets out after the refresh. The coolant refill tool solves this problem, ensuring that you get an air pocket free fill. The entire task is as simple as draining the system like normal, reinstalling the drain plugs and hooking the tool up to your refill location. The reason this tool works so well is due to the venturi valve, it converts air pressure from the compressor to vacuum inside the cooling system, then with a twist of a valve sucks coolant right into the system using the vacuum pressure."
https://www.turnermotorsport.com/p-384260-schwaben-radiator-intercooler-fin-comb/,Schwaben Radiator/ Intercooler Fin Comb,384260,015326SCH01A,$9.95,"Straighten bent fins in heat exchangers like radiators, condensers, and intercoolers obstruct air flow and reduce heat transfer. Paper-thin fins are easily bent, even by slight pressure."
https://www.turnermotorsport.com/p-377131-schwaben-locking-hose-clamp-pliers/,Schwaben Locking Hose Clamp Pliers,377131,004170SCH01A,$43.95,"These pliers feature a spring loaded clamp with a 24"" cable and will lock onto the clamp and hold open for easy removal. These pliers are designed to remove metal or plastic self-tightening hose clamps with diameters from 11/16"" to 2-1/2"" ( 18 to 54mm)."
https://www.turnermotorsport.com/p-402498-schwaben-coolant-vacuum-fill-tool/,Schwaben Coolant Vacuum Fill Tool,402498,024948SCH01A,$84.95,"The Schwaben Coolant Vacuum Fill Tool ensures no air pockets get into your cooling system while you're replacing your coolant - intended for use to refill your cooling system, not for removal. Can be used with Schwaben fluid extractors or with shop air - standard air compressor with a minimum rating of 90 PSI (6.2 bar). Includes all fittings and adapters necessary for use, with a molded storage case to keep your Schwaben Vacuum Fill Tool pristine for future use."
https://www.turnermotorsport.com/p-378938-schwaben-long-reach-32mm-open-end-fan-clutch-wrench/,Schwaben Long-Reach 32mm Open End Fan Clutch Wrench,378938,007701SCH01A,$28.95,"This tool was specifically designed for the tight clearances needed to remove most BMW fan clutches. Its slim design lets it fit into tight areas, and the extra-long length is ideal for fan shroud clearance."
https://www.turnermotorsport.com/p-391482-schwaben-cooling-system-pressure-tester-kit/,Schwaben Cooling System Pressure Tester Kit,391482,014710SCH01A,$154.95,Are you refreshing your coolant system or having issues with coolant loss? An easy way to test your system for leaks and ensure you're able to maintain pressure without coolant loss is the Schwaben Cooling System Pressure Tester Kit.
https://www.turnermotorsport.com/p-580348-tool-fan-clutch-thin-32mm-spanner-wrench-for-removing-fan-clutch-bavarian-autosport/,Bav Auto Fan Clutch Wrench - 32mm,580348,B8800019,$14.95,Used to remove your fan clutch
https://www.turnermotorsport.com/p-11239-trunk-tool-kit-water-pump-pliers-e36-e46-e30-e39/,Trunk Tool Kit Water Pump Pliers - E36 E46 E30 E39,11239,71111179522,$23.81,"Missing a tool from your trunk mounted tool kit? Replace your missing water pump pliers with this Genuine BMW part. Having a complete tool kit is handy for quick repairs or it can save you in case of roadside failures. Also a complete tool kitis must when selling a car. If the tool kit is missing parts, what else has been neglected on the car?     1970-1976    1600 2002 2002tii  1977-1983    320i    1984-1991    318i 318is 318ic 325e 325es 325i 325ic 325is 325ix M3  1992-1998    318i 318is 318ti 318ic 323is 323ic 325i 325is 325ic 328i 328is 328ic M3  1999-2005    323i 323ci 325i 325ci 325xi 328i 328ci 330i 330ci 330xi M3  1976-1978    530i  1982-1988    528e  1989-1995    525i 530i 535i 540i M5  1997-2003    525i 528i 530i 540i M5  1988-1994    735i 735il 740i 740il 750il  1995-2001    740i 740il 750il  1990-1999    840i 840ci 850i 850ci 850csi  1996-2000    M Roadster M Coupe  2000-2003    Z8 Roadster"
https://www.turnermotorsport.com/p-640926-bmw-fan-clutch-wrench-set/,BMW Fan Clutch Wrench Set,640926,CTAA886L,$37.13,"32mm Wrench removes the lock nuts on the thermo-viscous fan, while the other holds the water pump pulley while loosening the radiator fan"
https://www.turnermotorsport.com/p-580358-tool-fan-pulley-holder-bavarian-autosport/,Bav Auto Fan Pulley Holder,580358,B8800031,$12.50,Used to remove your fan clutch
https://www.turnermotorsport.com/p-580397-radiator-cooling-system-pressure-tester-bavarian-autosport/,"Radiator / Cooling System Pressure Tester- Bavarian Autosport
     ...",580397,B8800084,$110.95,
https://www.turnermotorsport.com/p-580584-o-ring/,O-RING,580584,C32348,$0.99,
https://www.turnermotorsport.com/p-580395-spill-proof-coolant-antifreeze-funnel-bavarian-autosport/,Bav Auto Spill-Proof Coolant / Antifreeze Funnel,580395,B8800082,$23.95,Multiple adapters include to fit a variety of vehicles.
https://www.turnermotorsport.com/p-1855977-cooling-system-pressure-tester/,Cooling System Pressure Tester,1855977,W89733,$174.45,Detects Internal Engine Leaks Caused by Blown Head Gaskets And/Or Cracked Block Or Heads
https://www.turnermotorsport.com/p-553530-evans-analog-refractometer/,Evans Analog Refractometer,553530,E2196,$28.95,The Evans Analog Refractometer tests for residual water in your cooling system after converting to Evans Waterless Coolant. Evans recommends using their Refractometer to ensure that water content is <3% (54.4 Brix) so that your engine can fully benefit from all of the improved cooling properties of Evans Waterless Coolant.
https://www.turnermotorsport.com/p-2408459-spring-band-clamp-locking-tool-set/,Spring-Band Clamp Locking Tool Set,2408459,CTA7396,$20.47,Low-profile metal clips keep the spring-band clamp held in the open position
https://www.turnermotorsport.com/p-641760-fan-clutch-wrench-32mm/,Fan Clutch Wrench - 32mm,641760,CTAA878,$24.94,Use to remove and install Fan Clutch Assemblies when replacing Water Pumps or doing other Engine Services
