product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-557143-battery-disconnect-switch-2-terminal-w-removable-key/,"Rennline Battery Disconnect Switch - 2 Terminal W/ Removable Key
  ...",557143,EL-LA45758,$25.00,Quickly disconnect your battery in an emergency to kill the power to your car and prevent further possible issues such as fire and electrical damage. This 2 terminal switch features a removable key that is bright red for easy location.
https://www.turnermotorsport.com/p-557145-battery-disconnect-switch-6-pole-w-removable-key/,"Rennline Battery Disconnect Switch - 6 Pole W/ Removable Key
      ...",557145,EL-28606,$44.45,"The Rennline 6 Pole Cut Off Switch is the same style used in the factory Porsche Cup Cars. It has been designed to eliminate the possibility of the alternator circuit being damaged due to a heavy voltage surge that can occur with the use of a heavy duty single circuit On/Off Switch. When turned to the off position the engine will be automatically stopped due to the secondary switch function whereby the ignition is cut. This prevents engine 'run on' and is a vital safety factor especially in competition use. This switch is also a very simple and effective anti theft device for cars, trucks, boats and Ag, vehicles."
https://www.turnermotorsport.com/p-557144-voltphreaks-remote-pushbutton-harness/,Voltphreaks Remote Pushbutton Harness,557144,VPK-REMOTE,$18.95,"Remote pushbutton harness. Allows the battery to be turned on and off remotely via a wired pushbutton. Sealed pushbutton is mounted via a lightweight, 10 foot wire to a plug that connects to the battery."
https://www.turnermotorsport.com/p-557142-battery-disconnect-switch-4-terminal/,Rennline Battery Disconnect Switch - 4 Terminal,557142,EL-LA4578,$35.00,This battery disconnect switch is a 4 terminal style switch for cars with or without an alternator. Its bright red handle makes it easy to find in an emergency where the vehicle's power must be cut off.
https://www.turnermotorsport.com/p-557146-rennline-remotekill-switch-pull-cable-kit-with-t-handle-black/,"Rennline RemoteKill Switch Pull Cable Kit with T-Handle - Black
   ...",557146,EL21BLACK,$40.00,"This item is required by most organized race events. Remote pull kits allow corner worker to easily turn the power off on your car in the case of an emergency. This kit has a T-Handle end that can easily be installed through existing or drilled holes. Kit can also be mounted in dash for easy driver access. Kit Includes 6' red pull cable with handle, power/ off tag, cable end and full installation instructions. Can be used on several different battery disconnect switches.    Installation instructions"
https://www.turnermotorsport.com/p-557149-rennline-remote-pull-cable-kit-with-loop-handle/,Rennline Remote Pull Cable Kit with Loop Handle - Black,557149,EL25BLACK,$40.00,"This item is required by most organized race events. Remote pull kits allow corner worker to easily turn the power off on your car in the case of an emergency. This kit has a loop end that can easily be installed through body seams, eliminating the need to drill holes. Kit can also be mounted in dash for easy driver access. Includes 6' red pull cable, Mounting bracket, cable end and full installation instructions. Can be used on several different battery disconnect switches."
https://www.turnermotorsport.com/p-557151-rennline-remote-pull-cable-kit-with-loop-handle/,Rennline Remote Pull Cable Kit with Loop Handle - Yellow,557151,EL25YELLOW,$40.00,"This item is required by most organized race events. Remote pull kits allow corner worker to easily turn the power off on your car in the case of an emergency. This kit has a loop end that can easily be installed through body seams, eliminating the need to drill holes. Kit can also be mounted in dash for easy driver access. Includes 6' red pull cable, Mounting bracket, cable end and full installation instructions. Can be used on several different battery disconnect switches."
https://www.turnermotorsport.com/p-557147-rennline-remotekill-switch-pull-cable-kit-with-t-handle-red/,"Rennline RemoteKill Switch Pull Cable Kit with T-Handle - Red
     ...",557147,EL21RED,$40.00,"This item is required by most organized race events. Remote pull kits allow corner worker to easily turn the power off on your car in the case of an emergency. This kit has a T-Handle end that can easily be installed through existing or drilled holes. Kit can also be mounted in dash for easy driver access. Kit Includes 6' red pull cable with handle, power/ off tag, cable end and full installation instructions. Can be used on several different battery disconnect switches.    Installation instructions"
https://www.turnermotorsport.com/p-557150-rennline-remote-pull-cable-kit-with-loop-handle/,Rennline Remote Pull Cable Kit with Loop Handle - Green,557150,EL25GREEN,$40.00,"This item is required by most organized race events. Remote pull kits allow corner worker to easily turn the power off on your car in the case of an emergency. This kit has a loop end that can easily be installed through body seams, eliminating the need to drill holes. Kit can also be mounted in dash for easy driver access. Includes 6' red pull cable, Mounting bracket, cable end and full installation instructions. Can be used on several different battery disconnect switches."
https://www.turnermotorsport.com/p-557148-rennline-remote-pull-cable-kit-with-loop-handle/,Rennline Remote Pull Cable Kit with Loop Handle - Blue,557148,EL25BLUE,$40.00,"This item is required by most organized race events. Remote pull kits allow corner worker to easily turn the power off on your car in the case of an emergency. This kit has a loop end that can easily be installed through body seams, eliminating the need to drill holes. Kit can also be mounted in dash for easy driver access. Includes 6' red pull cable, Mounting bracket, cable end and full installation instructions. Can be used on several different battery disconnect switches."
https://www.turnermotorsport.com/p-557152-rennline-remote-pull-cable-kit-with-loop-handle/,Rennline Remote Pull Cable Kit with Loop Handle - Red,557152,EL25RED,$40.00,"This item is required by most organized race events. Remote pull kits allow corner worker to easily turn the power off on your car in the case of an emergency. This kit has a loop end that can easily be installed through body seams, eliminating the need to drill holes. Kit can also be mounted in dash for easy driver access. Includes 6' red pull cable, Mounting bracket, cable end and full installation instructions. Can be used on several different battery disconnect switches."
