product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-552591-bms-cowl-filters-e82e90e92/,"Burger Motorsports Cowl Delete Filters - E82 E88 E90 E91 E92 E93
  ...",552591,BMS-COWL-FILTE90,$59.00,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Removing the cowl saves weight, simplifies maintenance, and lowers underhood temps. Keep things clean and free of debris with these BMW cowl filters. Dry filters will require little to no maintenance and are a great compromise when removing the cowl."
https://www.turnermotorsport.com/p-373558-cabin-filter-fresh-air-filter/,"Genuine BMW Activated Carbon Cabin Air Filter - F22/23 F3X F8X
    ...",373558,64119237555,$47.95,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Breathe fresh air again! As an important part of your car's heating ventilation and air conditioning (HVAC) system, the microfilter should be replaced every year. Activated Charcoal helps eliminate foul odors, like diesel exhaust, burning oil, etc."
https://www.turnermotorsport.com/p-585790-bmw-bio-function-cabin-air-filter/,"Hengst Bluecare Cabin Air Filter - E46, E83 X3",585790,64319257504BF,$42.95,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Next time you perform maintenance on your vehicle, don't forget to change your cabin air filter. With the wide variety of available filter options, which one is the best cabin filter choice? The new Hengst Bluecare cabin filter! The Bluecare cabin filter features all of the benefits of both traditional and activated charcoal cabin filters, including the elimination of dust, pollen, unpleasant smells, and other airborne pollutants, but also takes it a step further to control and trap bacteria, mold, and spores. This is thanks to Bluecare's advanced Biofunctional layer that is specifically designed to trap anything capable of leading to airborne illnesses such as Hay Fever and viral infections."
https://www.turnermotorsport.com/p-368737-cabin-filter-fresh-air-filter-set/,"Genuine BMW Cabin Filter/Fresh Air Filter Set - E90 E92 M3 S65
    ...",368737,64319159606,$55.95,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,
https://www.turnermotorsport.com/p-603488-bmw-natural-air-starter-kit-lavablack/,BMW Natural Air Starter Kit - Lavablack,603488,83125A07EC3,$27.50,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Upgrade your driving experience with one of BMW's new premium Natural Air air freshener start kits! This kit includes one ""lavablack"" colored holder and one Sparkling Raindrops scent stick which fit perfectly into your BMW's air vent. The scent intensity can be adjusted via an integrated slide control. Not a fan of BMW's Sparkling Raindrops scent? Choose from a total of 6 unique scents to customize your interior! Additional refill sticks in one of the following 6 scents: 83122463057 - Vitalizing Woods 83122285679 - Sparkling Raindrops 83122463058 - Harmonizing Flowers 83122463054 - Purifying Green Tea 83122463055 - Energizing Tonic 83122463056 - Balancing Amber"
https://www.turnermotorsport.com/p-340592-oem-microfilter-cabin-air-filter-activated-charcoal-e90e92e82/,"OEM Mann Cabin Air Filter - Activated Charcoal - E90/E92/E82
      ...",340592,64319142115,$22.95,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Breathe fresh air again! As an important part of your car's heating ventilation and air conditioning (HVAC) system, the microfilter should be replaced every year. This filter is easy to change and is located under the hood up near the windshield. Alternate part numbers 64319313519, 64316962553.     2008+    128i 135i  2006+    325i 325xi 328i 328xi 328i xDrive 330i 330xi 335d 335i 335xi 335i xDrive - Sedan  2006+    325xi 328i 328xi 328i xDrive - Wagon  2007+    328i 328xi 328i xDrive 335i 335is 335xi 335i xDrive - Coupe  2007+    328i 335i - Convertible"
https://www.turnermotorsport.com/p-5618-e46-x3-microfilter-cabin-air-cleaner-activated-charcoal/,"OEM Mann Cabin Air Filter - Activated Charcoal - E46 E83 X3
       ...",5618,64319257504,$25.39,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Breathe fresh air again! As an important part of your car's heating ventilation and air conditioning (HVAC) system, the microfilter should be replaced every year. Activated Charcoal helps eliminate foul odors, like diesel exhaust, burning oil, etc.      1999-2005    323i 323ci 325i 325ci 325xi 328i 328ci 330i 330ci 330xi M3  2004-2010    X3 2.5i X3 3.0i X3 3.0si"
https://www.turnermotorsport.com/p-578658-exterior-temperature-sensor-repair-kit/,Exterior Temperature Sensor Repair Kit - MOST BMWs (see applications...,578658,65816905133-1KT,$42.70,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,Onboard computer not reading accurate ambient temperatures anymore? This kit includes everything you need to restore external temp monitoring to your BMW.
https://www.turnermotorsport.com/p-583364-cabin-filter-fresh-air-filter-set/,Cabin Filter / Fresh Air Filter Set,583364,64319159606,$43.95,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,
https://www.turnermotorsport.com/p-373221-blower-motor-resistor/,"URO Blower Motor Resistor - E36, E46, E53, E83",373221,64116929540,$34.22,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,Controls the blower motor speed
https://www.turnermotorsport.com/p-14130-upper-microfilter-housing-e90-e92-e93-e82-e84/,Upper Microfilter Housing - E90 E92 E93 E82 E84,14130,64316987498,$52.30,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,This is the upper plastic cover for the microfilter / cabin air filter housing. This part has a tendency to become brittle and crack over time. Keep your cabin air filter clean and dry by replacing this upper cover today.     2008-2013    128i 135i 135is 1M Coupe  2006-2011    325i 325xi 328i 328xi 328i xDrive 330i 330xi 335d 335i 335xi 335i xDrive - Sedan  2006-2012    325xi 328i 328xi 328i xDrive - Wagon  2007-2013    328i 328xi 328i xDrive 335i 335is 335xi 335i xDrive - Coupe  2007-2013    328i 335i 335is - Convertible E84 BMW X1 sDrive28i X1 xDrive28i X1 xDrive35i
https://www.turnermotorsport.com/p-179220-61319313923-genuine-bmw-part/,Genuine BMW Button Cap Repair Kit - F10/07 F06/12/13 F01/02 (up to 0...,179220,61319313923,$63.68,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Replaces damaged/worn-out climate control buttons. For vehicles without climate-controlled seats (S453A), with auto 4-Zone climate control (S4NBA), and with auto A/C (S534A)."
https://www.turnermotorsport.com/p-1809114-turner-cowl-delete-harness-mounting-bracket-e9x/,Turner Cowl Delete Harness Mounting Bracket - E9x,1809114,007629LA02,$81.56,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Turner E9x Cowl Delete Harness Mounting Bracket mounts to factory bolt holes; it is an easy no-drill install that creates a solid location to tie back your engine harness. However, removing the cowl introduces the possibility of dirt and debris entering your cabin. To solve this issue we suggest pairing it with Burger's Cabin/Cowl Delete Filters. These are small, dry, and maintenance-free filters that both add a finished look to your engine bay and prevent debris from entering the cabin."
https://www.turnermotorsport.com/p-361815-cabin-filter-fresh-air-filter/,"Genuine BMW Activated Carbon Cabin Air Filter - E46, E83 X3
       ...",361815,64319257504,$44.66,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Breathe fresh air again! As an important part of your car's heating ventilation and air conditioning (HVAC) system, the microfilter should be replaced every year. Activated Charcoal helps eliminate foul odors, like diesel exhaust, burning oil, etc."
https://www.turnermotorsport.com/p-11106-64318379621-genuine-bmw-part/,Genuine BMW Cabin Air Filter Duct - Left - E39 525i 528i 530i 540i M...,11106,64318379621,$59.50,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Genuine BMW Left Microfilter Air Channel    E39 M5,E39"
https://www.turnermotorsport.com/p-5621-e9x-m3-microfilter-cabin-air-cleaner-activated-charcoal/,"OEM Mann Cabin Air Filter Set - Activated Charcoal - E9X M3
       ...",5621,64319159606,$59.99,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,"Breathe fresh air again! As an important part of your car's heating ventilation and air conditioning (HVAC) system, the microfilter should be replaced every year. This filter is easy to change and is located under the hood up near the windshield.     2006+    M3 - Sedan  2007+    M3 - Coupe  2007+    M3 - Convertible"
https://www.turnermotorsport.com/p-5602-blower-motor-with-regulator-e82-e90-e92-e93/,OEM Valeo Blower Motor with Regulator - E82 E90 E92 E93,5602,64119227670-V,$115.95,https://www.turnermotorsport.com/c-255-bmw-heating-air-conditioning#,This heater / Air conditioning blower motor includes both the blower motor #64119227670 and OEM Valeo blower regulator #64119265892.      2008+    128i 135i  2006+    325i 325xi 328i 328xi 328i xDrive 330i 330xi 335d 335i 335xi 335i xDrive M3 - Sedan  2006+    325xi 328i 328xi 328i xDrive - Wagon  2007+    328i 328xi 328i xDrive 335i 335is 335xi 335i xDrive M3 - Coupe  2007+    328i 335i M3 - Convertible  2013+    X1 sDrive28i X1 xDrive28i X1 xDrive35i  2011+    X3 xDrie28i X3 xDrive35i  2009+    Z4 sDrive28i Z4 sDrive30i Z4 sDrive35i Z4 sDrive35is
