product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-385260-alpine-white-iii-touch-up-paint-stick-300/,Genuine BMW Alpine White III Touch Up Paint Stick - 300,385260,51910419747KT,$30.95,"This paint stick set is a Genuine BMW touch up paint for models with BMW Alpine White III, paint code 300."
https://www.turnermotorsport.com/p-577343-black-sapphire-metallic-touch-up-paint-stick-475/,"Genuine BMW Black Sapphire Metallic Touch Up Paint Stick - 475
    ...",577343,51910419748KT,$29.51,"This paint is a perfect match for the BMW Black Sapphire Metallic, paint code 475. Not to be confused with non-metallic black."
https://www.turnermotorsport.com/p-580243-touch-up-paint-pen/,Bav Auto Touch Up Paint Pen - Schwartz II/Black,580243,APP668,$21.95,"Is there a scratch in your paint that you can't stop looking at? Worried about moisture potentially getting through and causing rust to form? Thanks to Bav Auto, you needn't worry any longer! Their premium line of Touch Up Paint Pens is perfect to fill in scratches and chips with color matched paint. These paint pens use high-quality urethane paint that is easily applied by pressing the felt-tip to the body of the vehicle and ""coloring in"" the damaged area. Simply match the paint code of your vehicle to our paint code and you are good to go! Bav Auto's line of paint pens includes standard colors as well as metallic. (Paint codes can usually be found under the hood on the left strut housing or on the underside of the hood.) From 1974 to 2019, Bavarian Autosport was one of the premier vendors for BMW and MINI auto parts. We are happy to preserve the Bav Auto legacy by continuing to carry their high-quality products into the future. All Bav Auto parts will remain unchanged in design and sourced from the same OEM suppliers to ensure long-lasting reliability. We trust these parts, accessories, and upgrades so confidently that we back every Bavarian Autosport branded component with a 2-year warranty. Frequently Asked Questions: Q. How can I obtain the best results with my Paint Pen? A. Always start with a clean car. Paint will not stick to dirt or wax. If you are washing your car yourself, use a natural sponge or chamois for best results. Make sure the car is dry. Q. Why does paint sometimes flow out of the sides of the Paint Pen when I depress the tip? A. This happens if you press the tip too hard on a surface. Remove excess from the side with a paper towel. Q. Does the temperature make a difference when I touch up my car? A. Yes. Never touch up your car in the direct sunlight. The ideal temperatures are between 65-80 degrees. Q. What if I don't like what I've just done? A. Place a small amount of paint thinner on a cotton swab. Gently wipe it over the area you just touched up. You can shine up any dulled areas later on with wax. Q. How do I get a high gloss finish? A. Make sure every coat is dry prior to applying another coat of paint. For an even higher gloss, you may purchase our clear coat pens from us. Q. How should I store my Paint Pen? A. Store the pen on its side and keep it in a cool, dry place. Never keep it in your car."
https://www.turnermotorsport.com/p-913725-touch-up-paint-pen-titanium-silver-354/,Bav Auto Touch Up Paint Pen - Titanium Silver 354,913725,APP354KT,$21.95,"Is there a scratch in your paint that you can't stop looking at? Worried about moisture potentially getting through and causing rust to form? Thanks to Bav Auto, you needn't worry any longer! Their premium line of Touch Up Paint Pens is perfect to fill in scratches and chips with color matched paint. These paint pens use high-quality urethane paint that is easily applied by pressing the felt-tip to the body of the vehicle and ""coloring in"" the damaged area. Simply match the paint code of your vehicle to our paint code and you are good to go! Bav Auto's line of paint pens includes standard colors as well as metallic. (Paint codes can usually be found under the hood on the left strut housing or on the underside of the hood.) From 1974 to 2019, Bavarian Autosport was one of the premier vendors for BMW and MINI auto parts. We are happy to preserve the Bav Auto legacy by continuing to carry their high-quality products into the future. All Bav Auto parts will remain unchanged in design and sourced from the same OEM suppliers to ensure long-lasting reliability. We trust these parts, accessories, and upgrades so confidently that we back every Bavarian Autosport branded component with a 2-year warranty. Frequently Asked Questions: Q. How can I obtain the best results with my Paint Pen? A. Always start with a clean car. Paint will not stick to dirt or wax. If you are washing your car yourself, use a natural sponge or chamois for best results. Make sure the car is dry. Q. Why does paint sometimes flow out of the sides of the Paint Pen when I depress the tip? A. This happens if you press the tip too hard on a surface. Remove excess from the side with a paper towel. Q. Does the temperature make a difference when I touch up my car? A. Yes. Never touch up your car in the direct sunlight. The ideal temperatures are between 65-80 degrees. Q. What if I don't like what I've just done? A. Place a small amount of paint thinner on a cotton swab. Gently wipe it over the area you just touched up. You can shine up any dulled areas later on with wax. Q. How do I get a high gloss finish? A. Make sure every coat is dry prior to applying another coat of paint. For an even higher gloss, you may purchase our clear coat pens from us. Q. How should I store my Paint Pen? A. Store the pen on its side and keep it in a cool, dry place. Never keep it in your car."
https://www.turnermotorsport.com/p-637615-touch-up-paint-pen/,Touch Up Paint Pen,637615,APP303KT,$21.95,
https://www.turnermotorsport.com/p-1438249-touch-up-paint-pen-schwartzblack-086/,Bav Auto Touch Up Paint Pen - Schwartz/Black 086,1438249,APP086KT,$21.95,"Is there a scratch in your paint that you can't stop looking at? Worried about moisture potentially getting through and causing rust to form? Thanks to Bav Auto, you needn't worry any longer! Their premium line of Touch Up Paint Pens is perfect to fill in scratches and chips with color matched paint. These paint pens use high-quality urethane paint that is easily applied by pressing the felt-tip to the body of the vehicle and ""coloring in"" the damaged area."
https://www.turnermotorsport.com/p-580482-paint-blob-eliminator-2-oz-langka/,Paint Blob Eliminator - 2 oz - Langka,580482,BE2OZ,$24.95,"Paint touch-ups seem to always have not enough paint and appear as a divot, or too much and are a blob in otherwise level paint. The Blob Eliminator helps you achieve perfect touch-ups."
https://www.turnermotorsport.com/p-2513310-touch-up-paint-pen-arctic-silver-309/,Bav Auto Touch Up Paint Pen - Arctic Silver 309,2513310,APP309KT,$21.95,"Is there a scratch in your paint that you can't stop looking at? Worried about moisture potentially getting through and causing rust to form? Thanks to Bav Auto, you needn't worry any longer! Their premium line of Touch Up Paint Pens is perfect to fill in scratches and chips with color matched paint. These paint pens use high-quality urethane paint that is easily applied by pressing the felt-tip to the body of the vehicle and ""coloring in"" the damaged area. Simply match the paint code of your vehicle to our paint code and you are good to go! Bav Auto's line of paint pens includes standard colors as well as metallic. (Paint codes can usually be found under the hood on the left strut housing or on the underside of the hood.) From 1974 to 2019, Bavarian Autosport was one of the premier vendors for BMW and MINI auto parts. We are happy to preserve the Bav Auto legacy by continuing to carry their high-quality products into the future. All Bav Auto parts will remain unchanged in design and sourced from the same OEM suppliers to ensure long-lasting reliability. We trust these parts, accessories, and upgrades so confidently that we back every Bavarian Autosport branded component with a 2-year warranty. Frequently Asked Questions: Q. How can I obtain the best results with my Paint Pen? A. Always start with a clean car. Paint will not stick to dirt or wax. If you are washing your car yourself, use a natural sponge or chamois for best results. Make sure the car is dry. Q. Why does paint sometimes flow out of the sides of the Paint Pen when I depress the tip? A. This happens if you press the tip too hard on a surface. Remove excess from the side with a paper towel. Q. Does the temperature make a difference when I touch up my car? A. Yes. Never touch up your car in the direct sunlight. The ideal temperatures are between 65-80 degrees. Q. What if I don't like what I've just done? A. Place a small amount of paint thinner on a cotton swab. Gently wipe it over the area you just touched up. You can shine up any dulled areas later on with wax. Q. How do I get a high gloss finish? A. Make sure every coat is dry prior to applying another coat of paint. For an even higher gloss, you may purchase our clear coat pens from us. Q. How should I store my Paint Pen? A. Store the pen on its side and keep it in a cool, dry place. Never keep it in your car."
https://www.turnermotorsport.com/p-580233-touch-up-paint-pen/,Bav Auto Touch Up Paint Pen - Hellrot 314,580233,APP314,$21.95,"Is there a scratch in your paint that you can't stop looking at? Worried about moisture potentially getting through and causing rust to form? Thanks to Bav Auto, you needn't worry any longer! Their premium line of Touch Up Paint Pens is perfect to fill in scratches and chips with color matched paint. These paint pens use high quality urethane paint that is easily applied by pressing the felt-tip to the body of the vehicle and ""coloring in"" the damaged area."
https://www.turnermotorsport.com/p-580253-touch-up-paint-pen/,Bav Auto Touch Up Paint Pen - Monaco Blue A35,580253,APPA35,$21.95,"Is there a scratch in your paint that you can't stop looking at? Worried about moisture potentially getting through and causing rust to form? Thanks to Bav Auto, you needn't worry any longer! Their premium line of Touch Up Paint Pens is perfect to fill in scratches and chips with color matched paint. These paint pens use high-quality urethane paint that is easily applied by pressing the felt-tip to the body of the vehicle and ""coloring in"" the damaged area. Simply match the paint code of your vehicle to our paint code and you are good to go! Bav Auto's line of paint pens includes standard colors as well as metallic."
