product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-555656-obp-track-pro-3-pedal-box-bmw-e46-dbw-lhd-no-mc/,OBP Track Pro 3-Pedal Box - E46 3 Series,555656,OBPBLE462,$529.00,"Face it, race cars don't use pedal covers. As good as those Genuine M-Sport covers are, they aren't going to make you faster or make the car respond crisper. For truly unlocking the potential that is Hidden underneath your feet, a proper set of pedals is required. Not only will the positioning be adjustable, it is more hospitable to going fast and needing to go from gas to clutch to brake quickly.  Whats more is that since these pedals are made for racing applications, they can truly take a beating. A day of stomping on the accelerator and standing on the brake is what this OBP set was made for and will not quit after repeated abuse. An internal master cylinder and bias control make adjustment and tuning a breeze, something not possible with a factory setup. New revolutionary floor pan fit incorporating the angle of the floor pan as part of the installation design, means no cutting or welding is needed for installation."
https://www.turnermotorsport.com/p-589894-tilton-600-series-throttle-pedal-only-hanging-mount/,Tilton 600 Series Throttle Pedal - All BMW,589894,TE72-615,$199.75,This is an aluminum overhung mounted throttle pedal.
https://www.turnermotorsport.com/p-589823-tilton-dual-pedal-assy-5-62-ratio-firewall-mt-aluminum/,"Tilton Dual Pedal Assy, 5 - 6.2 Ratio, Firewall Mt, Aluminum
      ...",589823,TE72-607,$250.75,This is an aluminum firewall mounted 2-pedal system for use with remote reservoirs.
https://www.turnermotorsport.com/p-589948-tilton-mechanical-throttle-kit-for-600-series-pedal-sets/,Tilton Mechanical Throttle Kit,589948,TE72-791,$123.25,For 600-Series Pedal Sets
https://www.turnermotorsport.com/p-555655-obp-track-pro-3-pedal-box-bmw-e46-dbw-lhd-wmc-cable/,OBP Track Pro 3-Pedal Box - E46 3 Series,555655,OBPBLE468,$699.00,"Face it, race cars don't use pedal covers. As good as those Genuine M-Sport covers are, they aren't going to make you faster or make the car respond crisper. For truly unlocking the potential that is Hidden underneath your feet, a proper set of pedals is required. Not only will the positioning be adjustable, it is more hospitable to going fast and needing to go from gas to clutch to brake quickly.  Whats more is that since these pedals are made for racing applications, they can truly take a beating. A day of stomping on the accelerator and standing on the brake is what this OBP set was made for and will not quit after repeated abuse. An internal master cylinder and bias control make adjustment and tuning a breeze, something not possible with a factory setup. New revolutionary floor pan fit incorporating the angle of the floor pan as part of the installation design, means no cutting or welding is needed for installation."
https://www.turnermotorsport.com/p-589925-tilton-large-reservoir-tank-107-oz/,Tilton Large Reservoir Tank - 10.7 oz,589925,3558-LARGE,$6.80,
https://www.turnermotorsport.com/p-589927-tilton-medium-reservoir-tank-68-oz/,Tilton Medium Reservoir Tank - 6.8 oz,589927,3558-MEDIUM,$6.80,
https://www.turnermotorsport.com/p-589897-tilton-dual-pedal-assy-529-575-ratio-floor-mount-alum/,"Tilton Dual Pedal Assy, 5.29 - 5.75 Ratio, Floor Mount, Alum
      ...",589897,TE72-604,$250.75,This is an aluminum floor mounted 2-pedal system for use with remote reservoirs that fits perfectly in vehicles with minimal bulkhead clearance.
https://www.turnermotorsport.com/p-556647-obp-e36-track-pro-3-pedal-box/,OBP E36 Track Pro 3-Pedal Box - E36 3 Series,556647,OBPBMWL008DBW2,"$1,079.00","Face it, race cars don't use pedal covers. As good as those Genuine M-Sport covers are, they aren't going to make you faster or make the car respond crisper. For truly unlocking the potential that is Hidden underneath your feet, a proper set of pedals is required. Not only will the positioning be adjustable, it is more hospitable to going fast and needing to go from gas to clutch to brake quickly.  Whats more is that since these pedals are made for racing applications, they can truly take a beating. A day of stomping on the accelerator and standing on the brake is what this OBP set was made for and will not quit after repeated abuse. An internal master cylinder and bias control make adjustment and tuning a breeze, something not possible with a factory setup. New revolutionary floor pan fit incorporating the angle of the floor pan as part of the installation design, means no cutting or welding is needed for installation."
https://www.turnermotorsport.com/p-589923-o-ring-for-tilton-master-cylinder-neck/,O-Ring for Tilton Master Cylinder Neck,589923,3556,$1.27,
https://www.turnermotorsport.com/p-589954-barrel-nut-only-for-tilton-38-24-brake-balance-bar/,Barrel Nut only for Tilton 3/8-24 Brake Balance Bar,589954,TE72-811,$3.99,
https://www.turnermotorsport.com/p-589810-tilton-3-pedal-assembly-underfoot-mount-aluminum/,Tilton 3-Pedal Assembly - All BMW,589810,TE72-616,$590.75,This is an aluminum floor mounted 3-pedal system for use with remote reservoirs that fits perfectly in vehicles with minimal bulkhead clearance.
https://www.turnermotorsport.com/p-589898-tilton-3-pedal-assembly-529-575-ratio-floor-mt-alum/,"Tilton 3-Pedal Assembly, 5.29 - 5.75 Ratio, Floor Mt, Alum
        ...",589898,TE72-603,$442.00,This is an aluminum floor mounted 3-pedal system for use with remote reservoirs that fits perfectly in vehicles with minimal bulkhead clearance.
https://www.turnermotorsport.com/p-589895-tilton-dual-pedal-assy-5-62-ratio-overhung-mt-aluminum/,"Tilton Dual Pedal Assy, 5 - 6.2 Ratio, Overhung Mt, Aluminum
      ...",589895,TE72-608,$250.75,This is an aluminum overhung mounted 2-pedal system for use with remote reservoirs.
https://www.turnermotorsport.com/p-555654-obp-track-pro-3-pedal-box-bmw-e46-dbw-lhd-no-mc-no-bar/,OBP Track Pro 3-Pedal Box - E46 3 Series,555654,OBPBLE461,$489.00,"Face it, race cars don't use pedal covers. As good as those Genuine M-Sport covers are, they aren't going to make you faster or make the car respond crisper. For truly unlocking the potential that is Hidden underneath your feet, a proper set of pedals is required. Not only will the positioning be adjustable, it is more hospitable to going fast and needing to go from gas to clutch to brake quickly.  Whats more is that since these pedals are made for racing applications, they can truly take a beating. A day of stomping on the accelerator and standing on the brake is what this OBP set was made for and will not quit after repeated abuse. An internal master cylinder and bias control make adjustment and tuning a breeze, something not possible with a factory setup. New revolutionary floor pan fit incorporating the angle of the floor pan as part of the installation design, means no cutting or welding is needed for installation."
https://www.turnermotorsport.com/p-589962-tilton-3-pedal-assembly-900-series-for-7778-mcs-floor-mt/,"Tilton 3-Pedal Assembly, 900 Series for 77/78 MCs, Floor Mt
       ...",589962,TE72-903,"$2,082.50",
https://www.turnermotorsport.com/p-589963-tilton-knob-style-proportioning-valve-3an-316-inverted/,Tilton Knob Style Proportioning Valve,589963,TE90-2000,$92.65,"3AN & 3/16"" Inverted"
https://www.turnermotorsport.com/p-589930-filter-screen-for-tilton-small-reservoir/,Filter Screen for Tilton Small Reservoir,589930,3559-SMALL,$3.82,
https://www.turnermotorsport.com/p-589920-tilton-knob-style-proportioning-valve-10mm-x-10-thread/,Tilton Knob Style Proportioning Valve,589920,TE90-2003,$92.65,10mm x 1.0 Thread
https://www.turnermotorsport.com/p-589932-tilton-remote-inlet-fitting-on-master-cylinder/,Tilton Remote Inlet Fitting - on Master Cylinder,589932,3563,$3.40,
https://www.turnermotorsport.com/p-589919-tilton-adjuster-cable-knob-decal-clockwise/,Tilton Adjuster Cable Knob Decal,589919,TE98-2282,$0.99,clockwise
https://www.turnermotorsport.com/p-589933-threaded-cap-for-tilton-master-cylinder-reservoir/,Threaded Cap for Tilton Master Cylinder & Reservoir,589933,3564,$5.10,
https://www.turnermotorsport.com/p-589937-o-ring-for-tilton-remote-reservoir-mounting-bracket/,O-Ring,589937,3578,$1.27,For Tilton Remote Reservoir Mounting Bracket
https://www.turnermotorsport.com/p-589959-tilton-jam-nut-716-inch-for-brake-balance-bar-assembly/,Tilton Jam Nut 7/16 inch,589959,TE72-876,$1.19,For Brake Balance Bar Assembly
https://www.turnermotorsport.com/p-589934-steel-clevis-only-for-516-24-pushrod-516-hole/,"Steel Clevis Only for 5/16-24 Pushrod, 5/16"" Hole",589934,3576,$17.99,
https://www.turnermotorsport.com/p-589956-coupler-barrel-tilton-remote-cable-to-38-24-bias-bar/,Coupler Barrel,589956,TE72-831,$8.99,Tilton Remote Cable to 3/8-24 Bias Bar
https://www.turnermotorsport.com/p-589942-tilton-brake-balance-bar-assembly-for-7778-series-cylinders/,Tilton Brake Balance Bar Assembly,589942,TE72-280,$531.25,For 77/78-Series Cylinders
https://www.turnermotorsport.com/p-589938-steel-clevis-and-pin-for-516-24-pushrod-long/,Steel Clevis and Pin,589938,OBP-CB005,$6.19,For 5/16-24 Long Pushrod
https://www.turnermotorsport.com/p-589949-tilton-drive-by-wire-throttle-kit-for-600-series-pedal-sets/,Tilton Drive by Wire Throttle Kit,589949,TE72-792,$123.25,For 600-Series Pedal Sets
https://www.turnermotorsport.com/p-589960-coupler-barrel-tilton-remote-cable-to-716-20-bias-bar/,Coupler Barrel,589960,TE72-878,$9.99,Tilton Remote Cable to 7/16-20 Bias Bar
https://www.turnermotorsport.com/p-589928-tilton-small-reservoir-tank-4-oz/,Tilton Small Reservoir Tank - 4 oz,589928,3558-SMALL,$6.80,
https://www.turnermotorsport.com/p-589935-crossbolt-kit-for-3576-clevis/,Crossbolt Kit,589935,3576-PIN,$1.99,For #3576 Clevis
https://www.turnermotorsport.com/p-589957-plastic-knob-only-yellow-for-tilton-remote-adjuster-cables/,Plastic Knob Only (Yellow),589957,TE72-846,$7.99,For Tilton Remote Adjuster Cables
https://www.turnermotorsport.com/p-589943-adjuster-cable-wbillet-knob-for-38-or-716-brake-bias-bar/,Adjuster Cable w/Billet Knob,589943,TE72-408,$165.75,For 3/8 or 7/16 Brake Bias Bar
https://www.turnermotorsport.com/p-589939-steel-clevis-and-clip-pin-for-516-24-pushrod-short/,Steel Clevis and Clip Pin,589939,OBP-CB005S,$5.99,For 5/16-24 Short Pushrod
https://www.turnermotorsport.com/p-589950-tilton-mechanical-throttle-kit-72-616-72-618-pedal-assy/,Tilton Mechanical Throttle Kit,589950,TE72-793,$123.25,For 72-616 & 72-618 Pedal Assemblies
https://www.turnermotorsport.com/p-589929-filter-screen-for-tilton-medium-or-large-reservoir/,Filter Screen for Tilton Medium or Large Reservoir,589929,3559-LARGE,$3.82,
https://www.turnermotorsport.com/p-589924-tilton-remote-reservoir-mounting-bracket-with-o-ring/,Tilton Remote Reservoir Mounting Bracket with O-Ring,589924,3557,$7.65,
https://www.turnermotorsport.com/p-589936-clamp-for-tilton-inlet-or-reservoir/,Clamp for Tilton Inlet or Reservoir,589936,3577,$1.70,
https://www.turnermotorsport.com/p-589958-barrel-nut-only-for-tilton-716-20-brake-balance-bar/,Barrel Nut Only,589958,TE72-872,$3.99,For Tilton 7/16-20 Brake Balance Bar
https://www.turnermotorsport.com/p-589955-tilton-replacement-brake-balance-bar-tube-157-long/,"Tilton Replacement Brake Balance Bar Tube, 1.57"" long
        ...",589955,TE72-815,$11.99,
https://www.turnermotorsport.com/p-589947-tilton-narrow-anti-slip-pedal-pad-kit/,Tilton Anti-Slip Pedal Pad Kit,589947,TE72-6035,$17.00,Narrow size
https://www.turnermotorsport.com/p-589941-tilton-brake-balance-bar-assembly-25-c-c-716-20/,Tilton Brake Balance Bar Assembly,589941,TE72-260,$55.25,"2.5"" C-C, 7/16-20"
https://www.turnermotorsport.com/p-589922-70-pushrod-tiltonlockhd-516-24/,"Tilton Master Cylinder Pushrod 7""",589922,3555-7.0,$44.99,5/16-24 thread for Tilton and Lockheed master cylinders.
https://www.turnermotorsport.com/p-589953-tilton-replacement-brake-balance-bar-tube-150-long/,"Tilton Replacement Brake Balance Bar Tube, 1.50"" long
        ...",589953,TE72-809,$11.99,
https://www.turnermotorsport.com/p-589944-tilton-right-angle-coupler-for-716-20-bias-adjuster-cable/,Tilton Right Angle Coupler,589944,TE72-561,$89.25,For 7/16-20 Bias Adjuster Cable
https://www.turnermotorsport.com/p-589946-tilton-wide-anti-slip-pedal-pad-kit/,Tilton Anti-Slip Pedal Pad Kit,589946,TE72-6034,$17.00,Wise size
https://www.turnermotorsport.com/p-589940-tilton-38-24-inverted-flare-female-to-3an-male-adapter/,Tilton 3/8-24 Inverted Flare Female to 3AN Male Adapter,589940,TE2089-188L,$2.97,
https://www.turnermotorsport.com/p-589921-62-pushrod-tiltonlockhd-516-24/,Tilton Master Cylinder Pushrod,589921,3555-6.2,$31.99,5/16-24 thread for Tilton and Lockheed master cylinders.
https://www.turnermotorsport.com/p-589951-tilton-drive-by-wire-throttle-kit-72-616-72-618-pedal-assy/,Tilton Drive By Wire Throttle Kit,589951,TE72-794,$123.25,For 72-616 and 72-618 Pedal Assemblies
