web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632383755-4081,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AAA Rechargeable Batteries,https://www.officedepot.com/a/browse/aaa-rechargeable-batteries/N=5+509508/,"Duracell AAA Rechargeable Batteries - For Gaming Controller, Flashlight, Monitor...0.0 out of 5 stars."
1632383755-4082,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AAA Rechargeable Batteries,https://www.officedepot.com/a/browse/aaa-rechargeable-batteries/N=5+509508/,Duracell Ion Speed 1000 Battery Charger - 4 / Carton - 8 Hour Charging - 120 V A...5.0 out of 5 stars. 1 review
1632383842-4142,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AA Rechargeable Batteries,https://www.officedepot.com/a/browse/aa-rechargeable-batteries/N=5+509507/,"Duracell® NiMH Rechargeable AAA Batteries, Pack Of 44.6 out of 5 stars. 273 reviews"
1632383842-4144,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AA Rechargeable Batteries,https://www.officedepot.com/a/browse/aa-rechargeable-batteries/N=5+509507/,"Duracell AAA Rechargeable Batteries - For Gaming Controller, Flashlight, Monitor...0.0 out of 5 stars."
1632383755-4079,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AAA Rechargeable Batteries,https://www.officedepot.com/a/browse/aaa-rechargeable-batteries/N=5+509508/,"Duracell® NiMH Rechargeable AAA Batteries, Pack Of 44.6 out of 5 stars. 273 reviews"
1632383842-4146,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AA Rechargeable Batteries,https://www.officedepot.com/a/browse/aa-rechargeable-batteries/N=5+509507/,"Duracell® Ion Speed Battery Charger For NiMH AA And AAA Batteries, CEF142.5 out of 5 stars. 44 reviews"
1632383842-4145,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AA Rechargeable Batteries,https://www.officedepot.com/a/browse/aa-rechargeable-batteries/N=5+509507/,Duracell Ion Speed 1000 Battery Charger - 4 / Carton - 8 Hour Charging - 120 V A...5.0 out of 5 stars. 1 review
1632383755-4078,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AAA Rechargeable Batteries,https://www.officedepot.com/a/browse/aaa-rechargeable-batteries/N=5+509508/,Duracell® Ion Speed 4000 Battery Charger With AA/AAA NiMH Batteries4.6 out of 5 stars. 263 reviews
1632383755-4080,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AAA Rechargeable Batteries,https://www.officedepot.com/a/browse/aaa-rechargeable-batteries/N=5+509508/,"Energizer Family Size NiMH Battery Charger - 3 / Carton - 7 Hour ChargingAA, AAA...0.0 out of 5 stars."
1632383842-4140,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AA Rechargeable Batteries,https://www.officedepot.com/a/browse/aa-rechargeable-batteries/N=5+509507/,"Duracell® NiMH AA Rechargeable Batteries, Pack Of 44.6 out of 5 stars. 335 reviews"
1632383755-4083,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AAA Rechargeable Batteries,https://www.officedepot.com/a/browse/aaa-rechargeable-batteries/N=5+509508/,"Duracell® Ion Speed Battery Charger For NiMH AA And AAA Batteries, CEF142.5 out of 5 stars. 44 reviews"
1632383842-4143,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AA Rechargeable Batteries,https://www.officedepot.com/a/browse/aa-rechargeable-batteries/N=5+509507/,"Energizer Family Size NiMH Battery Charger - 3 / Carton - 7 Hour ChargingAA, AAA...0.0 out of 5 stars."
1632383842-4141,https://www.officedepot.com/a/browse/rechargeable-batteries/N=5+509504/,AA Rechargeable Batteries,https://www.officedepot.com/a/browse/aa-rechargeable-batteries/N=5+509507/,Duracell® Ion Speed 4000 Battery Charger With AA/AAA NiMH Batteries4.6 out of 5 stars. 263 reviews
