web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,name
1632411546-9590,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Kurtz Bros. PrintWrite® Drawing & Story Books, 8 1/2"" x 11"", 32 Pages (16 Sh..."
1632411546-9443,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Borden & Riley #116 Artist Drawing/Sketch Vellum Pads, 11"" x 14"", 40 Sheets ..."
1632411546-9581,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Black Ink Thai Mulberry Block Printing Paper, 9"" x 12"", White, Unbleached, Pack ...0.0 out of 5 stars."
1632410890-6997,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A6, 4 5/8"" x 6 1/4"", Sunflower Yellow, Pack Of 250"
1632411139-8185,https://www.officedepot.com/a/browse/paper/N=5+530715/,Filler & Graph Paper   (85),https://www.officedepot.com/a/browse/filler-and-graph-paper/N=5+549821/,Data Pads   (47),https://www.officedepot.com/a/browse/data-pads/N=5+549822/,"TOPS Quad-Ruling Cross Section Pad, Letter Size, Quadrille Ruled, 50 Sheets0.0 out of 5 stars."
1632411311-8503,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Post-it & Sticky Notes   (309),https://www.officedepot.com/a/browse/sticky-notes/N=5+549834/,"Self stick notes in small 1 3/8 in. x 1 7/8 in. size. Eight pads per pack, 50 sh...4.8 out of 5 stars. 84 reviews"
1632410890-7001,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A9, 5 1/2"" x 8 1/2"", Garnet Red, Pack Of 250"
1632410890-7120,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Folded Cards, A1, 3 1/2"" x 4 7/8"", Boutique Blue, Pack Of 250"
1632411311-8713,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Post-it & Sticky Notes   (309),https://www.officedepot.com/a/browse/sticky-notes/N=5+549834/,"Post-it® Notes, With 4 Bonus Pads, 3"" x 3"", Assorted Colors, Pack Of 18 Pads4.9 out of 5 stars. 23 reviews"
1632411546-9653,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Saral Transfer Paper, 12 1/2"" x 12' Roll, Blue0.0 out of 5 stars."
1632410890-6941,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A6, 4 5/8"" x 6 1/4"", Black Satin, Pack Of 5000.0 out of 5 stars."
1632411546-9586,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Pacon® Fadeless® Glossy Paper Roll, 48"" x 25', Festive Red"
1632411546-9447,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Pacon® Spectra® Art Kraft® Roll, 48"" x 200', Pink"
1632411581-9829,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Construction Paper   (160),https://www.officedepot.com/a/browse/construction-paper/N=5+530717/,"Riverside® Groundwood Construction Paper, 100% Recycled, 12"" x 18"", Brown, Pack ...0.0 out of 5 stars."
1632410925-7452,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Place Cards & Tent Cards   (143),https://www.officedepot.com/a/browse/place-cards-and-tent-cards/N=5+530739/,"TREND Desk Toppers® Reference Name Plates, Zaner-Bloser, 3 3/4"" x 18"", Grades 2-...0.0 out of 5 stars."
1632410890-6959,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A1, 3 1/2"" x 4 7/8"", Hottie Pink, Pack Of 250"
1632410925-7398,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Place Cards & Tent Cards   (143),https://www.officedepot.com/a/browse/place-cards-and-tent-cards/N=5+530739/,"Barker Creek Double-Sided Name Plates, 12"" x 3 1/2"", Color Me Cityscape, Pack Of...0.0 out of 5 stars."
1632411311-8597,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Post-it & Sticky Notes   (309),https://www.officedepot.com/a/browse/sticky-notes/N=5+549834/,"Post-it® Super Sticky Pop-up Notes, 4"" x 4"", Assorted, Lined, Pack Of 5 Pads4.7 out of 5 stars. 55 reviews"
1632411546-9205,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Office Depot® Brand Sketchbook, Hardcover, 9"" x 12"", 75 Sheets4.7 out of 5 stars. 22 reviews"
1632410890-7249,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Folded Cards, A2, 4 1/4"" x 5 1/2"", Garnet Red, Pack Of 1,000"
1632411546-9531,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Hand Book Journal Co. Travelogue Watercolor Journals, 5 1/4"" x 8 1/4"", Large Lan..."
1632411311-8731,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Post-it & Sticky Notes   (309),https://www.officedepot.com/a/browse/sticky-notes/N=5+549834/,"Universal® Fan-Folded Pop-Up Notes, 3"" x 3"", Assorted Bright Colors, 100 Sheets ...4.4 out of 5 stars. 7 reviews"
1632410890-7179,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Folded Cards, A1, 3 1/2"" x 4 7/8"", Chocolate Brown, Pack Of 250"
1632411421-9086,https://www.officedepot.com/a/browse/paper/N=5+530715/,Photo & Presentation Paper   (552),https://www.officedepot.com/a/browse/photo-and-presentation-paper/N=5+530747/,Commercial Printing Paper   (84),https://www.officedepot.com/a/browse/commercial-printing-paper/N=5+1251127/,"Blazer Satin Digital Printing Paper, Cover, Tabloid Extra Size (18"" x 12""), 92 (...0.0 out of 5 stars."
1632410258-5648,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,DIY Business Cards   (37),https://www.officedepot.com/a/browse/diy-business-cards/N=5+1159768/,"Avery® Laser Clean Edge® Two-Side Printable Business Cards, 2"" x 3 1/2"", Ivory, ...4.5 out of 5 stars. 67 reviews"
1632410040-5379,https://www.officedepot.com/a/browse/paper/N=5+530715/,Cash Register & Thermal Rolls   (110),https://www.officedepot.com/a/browse/cash-register-and-thermal-rolls/N=5+530723/,Calculator Paper Rolls   (16),https://www.officedepot.com/a/browse/calculator-paper-rolls/N=5+549817/,"Office Depot® Brand 1-Ply Bond Paper Roll, 2-1/4"" x 150”, White"
1632411546-9632,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Teacher Created Resources Better Than Paper Bulletin Board Paper, 4' x 12', Gray...0.0 out of 5 stars."
1632411361-8905,https://www.officedepot.com/a/browse/paper/N=5+530715/,Photo & Presentation Paper   (552),https://www.officedepot.com/a/browse/photo-and-presentation-paper/N=5+530747/,Stationery & Résumé Paper   (147),https://www.officedepot.com/a/browse/stationery-and-resume-paper/N=5+549831/,"JAM Paper® Stationery Set, 5 1/4"" x 7 1/4"", Set Of 25 White Cards And 25 Burgund...0.0 out of 5 stars."
1632411653-9901,https://www.officedepot.com/a/browse/paper/N=5+530715/,Notebooks & Pads   (1264),https://www.officedepot.com/a/browse/notebooks-and-pads/N=5+530741/,Notebook & Pad Deals,https://www.officedepot.com/a/browse/notebooks-and-pads/N=5+530741&cbxRefine=549384/,"Just Basics® Poly Spiral Notebook, 8 1/2"" x 10 1/2"", Wide Ruled, 140 Pages (70 S..."
1632411106-8119,https://www.officedepot.com/a/browse/paper/N=5+530715/,Certificates & Covers   (225),https://www.officedepot.com/a/browse/certificates-and-covers/N=5+533805/,Certificate & Document Covers   (83),https://www.officedepot.com/a/browse/certificate-and-document-covers/N=5+533807/,"Timeless Frames Flag Display Case, 16""H x 16""W x 22""D, Black"
1632412237-10025,https://www.officedepot.com/a/browse/paper/N=5+530715/,Notebooks & Pads   (1264),https://www.officedepot.com/a/browse/notebooks-and-pads/N=5+530741/,Memo & Scratch Pads   (72),https://www.officedepot.com/a/browse/memo-and-scratch-pads/N=5+549827/,"Office Depot® Brand Neon Twirl Memo Cube, 3"" x 3"", 1,200 Pages (600 Sheets), Ass..."
1632411546-9539,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Arches® Aquarelle Watercolor Block, 140 Lb, Hot Press, 12"" x 16""0.0 out of 5 stars."
1632410154-5589,https://www.officedepot.com/a/browse/paper/N=5+530715/,Cash Register & Thermal Rolls   (110),https://www.officedepot.com/a/browse/cash-register-and-thermal-rolls/N=5+530723/,Cash Register & Thermal Paper Rolls   (108),https://www.officedepot.com/a/browse/cash-register-and-thermal-paper-rolls/N=5+530724/,"Zebra Z-Select Receipt Paper, 3"" x 81.25', White, Pack Of 36"
1632410890-6758,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Folded Cards, A6, 4 5/8"" x 6 1/4"", Magenta, Pack Of 1,000"
1632411546-9216,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Pacon® Standard Weight Drawing Paper, 9"" x 12"", 500 Sheets, Manila4.5 out of 5 stars. 2 reviews"
1632410890-7209,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A6, 4 5/8"" x 6 1/4"", Garnet Red, Pack Of 50"
1632410890-6871,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Folded Cards, A7, 5 1/8"" x 7"", Mandarin Orange, Pack Of 1,000"
1632411311-8718,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Post-it & Sticky Notes   (309),https://www.officedepot.com/a/browse/sticky-notes/N=5+549834/,"Post it® Super Sticky Fun Design Notes With Magnet, 4"" x 8"", Assorted Colors, Pa...4.5 out of 5 stars. 6 reviews"
1632411176-8255,https://www.officedepot.com/a/browse/paper/N=5+530715/,Filler & Graph Paper   (85),https://www.officedepot.com/a/browse/filler-and-graph-paper/N=5+549821/,Filler Paper   (38),https://www.officedepot.com/a/browse/filler-paper/N=5+549823/,"Office Depot® Brand Reinforced Filler Paper, 8"" x 10 1/2"", 16 Lb, Quadrille Rule...4.9 out of 5 stars. 94 reviews"
1632410991-7609,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Greeting & Notecards   (310),https://www.officedepot.com/a/browse/greeting-and-note-cards/N=5+549825/,"LUX Mini Flat Cards, #17, 2 9/16"" x 3 9/16"", Boardwalk Blue, Pack Of 500.0 out of 5 stars."
1632410991-7522,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Greeting & Notecards   (310),https://www.officedepot.com/a/browse/greeting-and-note-cards/N=5+549825/,"Up With Paper Everyday Pop-Up Greeting Card, 5-1/4"" x 5-1/4"", Beautiful Birthday5.0 out of 5 stars. 26 reviews"
1632410890-7104,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Pocket Invitations, A7, 5"" x 7"", Teal, Pack Of 1500.0 out of 5 stars."
1632411311-8629,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Post-it & Sticky Notes   (309),https://www.officedepot.com/a/browse/sticky-notes/N=5+549834/,"Post-it® Notes, Super Sticky Die-Cut Thought Bubble Notes, 3"" x 3"", Assorted Col...4.8 out of 5 stars. 67 reviews"
1632410991-7594,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Greeting & Notecards   (310),https://www.officedepot.com/a/browse/greeting-and-note-cards/N=5+549825/,"Viabella Friendship Greeting Card With Envelope, Mouse And Elephant, 5"" x 7""5.0 out of 5 stars. 7 reviews"
1632410890-7301,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A6, 4 5/8"" x 6 1/4"", Magenta Pink, Pack Of 50"
1632411581-9828,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Construction Paper   (160),https://www.officedepot.com/a/browse/construction-paper/N=5+530717/,"Tru-Ray® Construction Paper, 12"" x 18"", 50% Recycled, Salmon, 50 Sheets0.0 out of 5 stars."
1632411036-7849,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Design Paper   (136),https://www.officedepot.com/a/browse/design-paper/N=5+530736/,"Barker Creek Computer Paper, 8 1/2"" x 11"", Neon Flower Power, Pack Of 50 Sheets0.0 out of 5 stars."
1632411546-9272,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Pacon® Plain White Newsprint Paper, 12"" x 18"", Pack Of 500 Sheets2.8 out of 5 stars. 4 reviews"
1632411036-7912,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Design Paper   (136),https://www.officedepot.com/a/browse/design-paper/N=5+530736/,"Barker Creek 4-Design Computer Paper Set, Letter Paper Size, Sea & Sky, 200 ...0.0 out of 5 stars."
1632411004-7778,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Post Cards   (18),https://www.officedepot.com/a/browse/post-cards/N=5+530740/,"Avery® Laser Post Cards, 4"" x 6"", White, Box Of 1004.6 out of 5 stars. 52 reviews"
1632411055-7961,https://www.officedepot.com/a/browse/paper/N=5+530715/,Certificates & Covers   (225),https://www.officedepot.com/a/browse/certificates-and-covers/N=5+533805/,Award & Certificate Seals   (48),https://www.officedepot.com/a/browse/award-and-certificate-seals/N=5+533806/,"Great Papers! Holiday Seals, 1"", Brown/Green/Red, Pinecone Garland, Pack Of 500.0 out of 5 stars."
1632411139-8172,https://www.officedepot.com/a/browse/paper/N=5+530715/,Filler & Graph Paper   (85),https://www.officedepot.com/a/browse/filler-and-graph-paper/N=5+549821/,Data Pads   (47),https://www.officedepot.com/a/browse/data-pads/N=5+549822/,"TOPS™ Docket® Wirebound Quadrille Pad, 8 1/2"" x 11"", 35 Sheets, White4.1 out of 5 stars. 8 reviews"
1632411581-9690,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Construction Paper   (160),https://www.officedepot.com/a/browse/construction-paper/N=5+530717/,"Pacon® SunWorks® Construction Paper, 9"" x 12"", Bright White, 50 sheets4.5 out of 5 stars. 2 reviews"
1632411361-8800,https://www.officedepot.com/a/browse/paper/N=5+530715/,Photo & Presentation Paper   (552),https://www.officedepot.com/a/browse/photo-and-presentation-paper/N=5+530747/,Stationery & Résumé Paper   (147),https://www.officedepot.com/a/browse/stationery-and-resume-paper/N=5+549831/,"Southworth® 25% Cotton Linen Business Paper, 8 1/2"" x 11"", 32 Lb, 55% Recycled, ...4.8 out of 5 stars. 23 reviews"
1632410890-7110,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A6, 4 5/8"" x 6 1/4"", Boutique Blue, Pack Of 2500.0 out of 5 stars."
1632410991-7747,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Greeting & Notecards   (310),https://www.officedepot.com/a/browse/greeting-and-note-cards/N=5+549825/,"LUX Mini Flat Cards, #17, 2 9/16"" x 3 9/16"", Ruby Red, Pack Of 1,000"
1632410154-5591,https://www.officedepot.com/a/browse/paper/N=5+530715/,Cash Register & Thermal Rolls   (110),https://www.officedepot.com/a/browse/cash-register-and-thermal-rolls/N=5+530723/,Cash Register & Thermal Paper Rolls   (108),https://www.officedepot.com/a/browse/cash-register-and-thermal-paper-rolls/N=5+530724/,"NCR Single-Ply Bond Paper Rolls, 2 1/4"" x 1560"", White, Pack Of 12"
1632410890-7282,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Pocket Invitations, A7, 5"" x 7"", Silver Metallic, Pack Of 10"
1632411079-8016,https://www.officedepot.com/a/browse/paper/N=5+530715/,Certificates & Covers   (225),https://www.officedepot.com/a/browse/certificates-and-covers/N=5+533805/,Certificates   (94),https://www.officedepot.com/a/browse/certificates/N=5+533808/,"Geographics Foil Certificates, 8-1/2"" x 11"", Silver Flourish, Pack Of 124.0 out of 5 stars. 3 reviews"
1632411546-9242,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Pacon Drawing Paper Sheets - 500 Sheets - Plain - 18"" x 24"" - Manila Paper - Hea...0.0 out of 5 stars."
1632410890-6904,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Folded Cards, A9, 5 1/2"" x 8 1/2"", Garnet Red, Pack Of 500"
1632410991-7720,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Greeting & Notecards   (310),https://www.officedepot.com/a/browse/greeting-and-note-cards/N=5+549825/,"Great Papers! Holiday Greeting Cards With Envelopes, 7 7/8"" x 5 5/8"", Joyful Sea...0.0 out of 5 stars."
1632411201-8315,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Sticky Note & Flag Deals,https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832&cbxRefine=549384/,"Post-it® Super Sticky Notes, 3"" x 3"", Assorted Colors, Pack Of 24 Pads"
1632412237-10014,https://www.officedepot.com/a/browse/paper/N=5+530715/,Notebooks & Pads   (1264),https://www.officedepot.com/a/browse/notebooks-and-pads/N=5+530741/,Memo & Scratch Pads   (72),https://www.officedepot.com/a/browse/memo-and-scratch-pads/N=5+549827/,"Rediform Memo Style Phone Message Book, 2 Part, Book Of 1,600 Messages, Blue"
1632410154-5552,https://www.officedepot.com/a/browse/paper/N=5+530715/,Cash Register & Thermal Rolls   (110),https://www.officedepot.com/a/browse/cash-register-and-thermal-rolls/N=5+530723/,Cash Register & Thermal Paper Rolls   (108),https://www.officedepot.com/a/browse/cash-register-and-thermal-paper-rolls/N=5+530724/,"Office Depot® Brand 1-Ply Bond Paper Rolls, 2-1/4"" x 130', White, Pack Of 3"
1632411546-9390,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Drawing Paper & Pads   (503),https://www.officedepot.com/a/browse/drawing-paper-and-pads/N=5+530720/,"Pacon® Ella Bella Photography Backdrop Paper, 48"" x 12', Gray Chevron, Pack Of 4...0.0 out of 5 stars."
1632412237-10020,https://www.officedepot.com/a/browse/paper/N=5+530715/,Notebooks & Pads   (1264),https://www.officedepot.com/a/browse/notebooks-and-pads/N=5+530741/,Memo & Scratch Pads   (72),https://www.officedepot.com/a/browse/memo-and-scratch-pads/N=5+549827/,"Rediform® Wirebound Money Receipt Book, 3-Part, Carbonless, 2 3/4"" x 7"", Set Of ..."
1632411653-9895,https://www.officedepot.com/a/browse/paper/N=5+530715/,Notebooks & Pads   (1264),https://www.officedepot.com/a/browse/notebooks-and-pads/N=5+530741/,Notebook & Pad Deals,https://www.officedepot.com/a/browse/notebooks-and-pads/N=5+530741&cbxRefine=549384/,"Office Depot® Brand Stellar Poly Notebook, 8 1/2"" x 11"", 3 Subject, College Rule..."
1632411384-8947,https://www.officedepot.com/a/browse/paper/N=5+530715/,Photo & Presentation Paper   (552),https://www.officedepot.com/a/browse/photo-and-presentation-paper/N=5+530747/,Brochure & Presentation Paper   (73),https://www.officedepot.com/a/browse/brochure-and-presentation-paper/N=5+530748/,"Office Depot® Brand Business Paper, Matte, Letter Size (8 1/2"" x 11""), 32 Lb, Pa...4.8 out of 5 stars. 96 reviews"
1632410890-7080,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A9, 5 1/2"" x 8 1/2"", Silversand, Pack Of 2500.0 out of 5 stars."
1632411254-8464,https://www.officedepot.com/a/browse/paper/N=5+530715/,Post it & Self Stick Notes   (468),https://www.officedepot.com/a/browse/sticky-notes-and-flags/N=5+549832/,Post-it & Sticky Flags   (127),https://www.officedepot.com/a/browse/sticky-flags/N=5+549835/,"Redi-Tag Standard Size Page Flags - 50 x Yellow - 1"" x 1.69"" - Rectangle - Yello...0.0 out of 5 stars."
1632410890-6817,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Invitations   (661),https://www.officedepot.com/a/browse/invitations/N=5+549826/,"LUX Flat Cards, A6, 4 5/8"" x 6 1/4"", Trendy Teal, Pack Of 500.0 out of 5 stars."
1632411139-8198,https://www.officedepot.com/a/browse/paper/N=5+530715/,Filler & Graph Paper   (85),https://www.officedepot.com/a/browse/filler-and-graph-paper/N=5+549821/,Data Pads   (47),https://www.officedepot.com/a/browse/data-pads/N=5+549822/,"Roaring Spring 30% Recycled Composition Book, 7 1/2"" x 9 3/4"", Quadrille Ruled, ...0.0 out of 5 stars."
1632410991-7760,https://www.officedepot.com/a/browse/paper/N=5+530715/,Invitations & Cards   (1297),https://www.officedepot.com/a/browse/invitations-and-cards/N=5+530734/,Greeting & Notecards   (310),https://www.officedepot.com/a/browse/greeting-and-note-cards/N=5+549825/,"LUX Mini Flat Cards, #17, 2 9/16"" x 3 9/16"", Sunflower Yellow, Pack Of 2500.0 out of 5 stars."
1632411581-9701,https://www.officedepot.com/a/browse/paper/N=5+530715/,Art & Craft Paper   (710),https://www.officedepot.com/a/browse/art-and-craft-paper/N=5+530716/,Construction Paper   (160),https://www.officedepot.com/a/browse/construction-paper/N=5+530717/,"Tru-Ray® Construction Paper, 50% Recycled, 9"" x 12"", Sky Blue, Pack Of 505.0 out of 5 stars. 1 review"
