web-scraper-order,web-scraper-start-url,cat,cat-href,nnn
1632114948-6020,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,All-In-One Computers,https://www.officedepot.com/a/browse/all-in-one-computers/N=5+1461990/,"Dell™ Inspiron 5490 All-In-One PC, 23.8"" Screen, Intel® Core™ i3, 8GB Memory, 25..."
1632115853-7745,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Computer Towers,https://www.officedepot.com/a/browse/computer-towers/N=5+1461994/,"Dell™ Optiplex 5040 SFF Refurbished Desktop PC, Intel® Core™ i7, 8GB Memory, 240...0.0 out of 5 stars."
1632115771-6799,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Business Desktops,https://www.officedepot.com/a/browse/business-desktops/N=5+1461993/,"Dell™ Optiplex 3050 Refurbished Micro Desktop PC, Intel® Core™ i7, 16GB Memory, ...0.0 out of 5 stars."
1632115771-6680,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Business Desktops,https://www.officedepot.com/a/browse/business-desktops/N=5+1461993/,Lenovo ThinkCentre M920t 10SF000FUS Desktop Computer - Intel Core i5 8th Gen i5-...
1632115771-6897,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Business Desktops,https://www.officedepot.com/a/browse/business-desktops/N=5+1461993/,Dell OptiPlex 5000 5090 Desktop Computer - Intel Core i5 10th Gen i5-10505 Hexa-...0.0 out of 5 stars.
1632115771-6701,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Business Desktops,https://www.officedepot.com/a/browse/business-desktops/N=5+1461993/,"Lenovo® IdeaCentre 510A Desktop PC, Intel® Core™ i7, 16GB Memory, 512GB Solid St...4.6 out of 5 stars. 1777 reviews"
1632115771-6893,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Business Desktops,https://www.officedepot.com/a/browse/business-desktops/N=5+1461993/,"Dell™ Optiplex 7050-SFF Refurbished Desktop, Intel® Core™ i7, 16GB Memory, 512GB...0.0 out of 5 stars."
1632114844-5826,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Refurbished Desktops,https://www.officedepot.com/a/browse/refurbished-desktops/N=5+1461997/,"Lenovo® ThinkCentre™ M73 Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 50..."
1632115771-6384,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Business Desktops,https://www.officedepot.com/a/browse/business-desktops/N=5+1461993/,"Lenovo® IdeaCentre AIO 3i All-In-One PC, 23.8"" Screen, Intel® Core™ i5, 8GB Memo..."
1632115853-7649,https://www.officedepot.com/a/browse/desktop-computers/N=5+967583&viewAllSkus=true/?cm_sp=technology-_-desktop-computers_nobrand_nooffer-_-&promo_name=technology&promo_id=technology-desktop-computers-nobrand&promo_creative=desktop-computers_nobrand,Computer Towers,https://www.officedepot.com/a/browse/computer-towers/N=5+1461994/,"HP ProDesk 400G3 Refurbished Desktop PC, Intel® Core™ i5, 16GB Memory, 256GB Sol...0.0 out of 5 stars."
