web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632676069-6076,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Docking Stations,https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/,"StarTech.com USB C Multiport Adapter, USB-C to HDMI 4K 60Hz (HDR10), 100W PD Pas..."
1632675781-4896,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Stands & Lap Desks,https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/,"Allsop Laptop Adjustable Curve Stand - Up to 17"" Screen Support - 40 lb Load Cap..."
1632675781-5032,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Stands & Lap Desks,https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/,"LapGear Lap Desk With Cup Holder, 14-3/4"" x 18-1/2"" x 2-13/16"", Gray Woodgrain"
1632676069-6125,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Docking Stations,https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/,StarTech.com Thunderbolt 3 Docking Station - Compatible with Windows / macOS Sup...
1632676069-6065,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Docking Stations,https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/,VT4800 TB3 USB-C Dock w/PD - Compatible with Thunderbolt 3 and USB-C Windows and...
1632676152-6859,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Chargers & Adapters,https://www.officedepot.com/a/browse/laptop-chargers-and-adapters/N=5+1461899/,"HP Spectre USB Type-C Power Pack, 24.4"", 2XF31AA#ABC2.2 out of 5 stars. 6 reviews"
1632676134-6756,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Security Cable Locks,https://www.officedepot.com/a/browse/security-cable-locks/N=5+1461904/,Tripp Lite Laptop Security Lock Keyed Theft Deterrent Cable 4ft 4' - Polyvinyl C...0.0 out of 5 stars.
1632675781-4915,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Stands & Lap Desks,https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/,"Mount-It Mesh Stand For Up To 17"" Laptops, 2""H x 14-1/4""W x 9""D, Black"
1632675781-4947,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Stands & Lap Desks,https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/,"LapGear XL Deluxe Home Office Lap Desk, 21-1/8"" x 14"" x 2-5/8"", White Marble"
1632676069-6041,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Docking Stations,https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/,StarTech.com USB-C Multiport Adapter with HDMI and VGA - Mac / Windows - 3x USB ...
1632676093-6421,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Cooling Devices,https://www.officedepot.com/a/browse/laptop-cooling-devices/N=5+1461900/,"Cooler Master Notepal U2 Plus V2 Updated Laptop Cooler - Upto 17"" Screen Size No..."
1632676069-6119,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Docking Stations,https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/,Tripp Lite USB-C to HDMI Multiport Video Adapter Converter
1632675781-5055,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Stands & Lap Desks,https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/,"Mind Reader Folding Lap Tray, 23-5/8""L x 15-3/4""W, Green"
1632676134-6837,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Security Cable Locks,https://www.officedepot.com/a/browse/security-cable-locks/N=5+1461904/,"Kensington Combination Laptop Lock - Resettable - 4-wheel - Gray - Carbon Steel,...0.0 out of 5 stars."
1632676069-6210,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Docking Stations,https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/,HyperDrive ULTIMATE GN30B-SILVER Docking Station - for Notebook/Desktop PC/Smart...3.4 out of 5 stars. 73 reviews
1632676069-6024,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Docking Stations,https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/,"SMK-Link USB-C Hub - Mini Docking Station with HDMI, USB 3 & Ethernet Ports ..."
1632675781-5042,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Stands & Lap Desks,https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/,"Rossie Home Premium Lap Desk, 3""H x 21.1""W x 14""D, Golden Saddle"
1632675781-4917,https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/,Laptop Stands & Lap Desks,https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/,QVS Laptop Desk with Built-In Cushion/LED Light and Cup Holder - Gray
