web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632328953-30005,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Graphic Cards,https://www.officedepot.com/a/browse/graphic-cards/N=5+1461934/,PNY GeForce™ RTX 3080 Ti 12GB XLR8 Gaming REVEL EPIC-X RGB Triple Fan Graphics C...5.0 out of 5 stars. 1 review
1632328919-29846,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,StarTech.com USB audio adapter - virtual 7.1 - external sound card - stereo audi...4.4 out of 5 stars. 5 reviews
1632328919-29848,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,Asus RAID DLX Sound Board - 7.1 Sound Channels - Internal - C-Media USB2.0 6632A...0.0 out of 5 stars.
1632328919-29842,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,Vantec 7.1 Channel External Sound Box - 7.1 Sound Channels - External - USB - S/...0.0 out of 5 stars.
1632328919-29851,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,EPOS | SENNHEISER GSX 300 External USB Sound Card - 7.1 Sound Channels - Externa...0.0 out of 5 stars.
1632328919-29850,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,StarTech.com 7.1 Channel Sound Card - PCI Express - 24-bit - 192KHz - 7.1 Sound ...4.0 out of 5 stars. 4 reviews
1632328919-29843,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,Sound Blaster Audigy Fx - 5.1 Sound Channels - Internal - PCI Express - 106 dB -...2.0 out of 5 stars. 1 review
1632328919-29838,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,Tripp Lite USB External Sound Card Microphone Speaker Virtual 7.1 Channel - 7.1 ...0.0 out of 5 stars.
1632328919-29847,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Sound Cards,https://www.officedepot.com/a/browse/sound-cards/N=5+1461935/,Asus Xonar U7 MKII External Sound Box - 24 bit DAC Data Width - 7.1 Sound Channe...0.0 out of 5 stars.
1632328953-30000,https://www.officedepot.com/a/browse/graphic-and-sound-cards/N=5+1461933/,Graphic Cards,https://www.officedepot.com/a/browse/graphic-cards/N=5+1461934/,"j5create DisplayPort To HDMI™ Converter, JDA1544.7 out of 5 stars. 71 reviews"
