web-scraper-order,web-scraper-start-url,cat,cat-href,nnn
"1632147733-2998","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Decorative Fashion Tape","https://www.officedepot.com/a/browse/decorative-fashion-tape/N=5+536686/","Tape Logic® Carton-Sealing Tape, 3"" Core, 2"" x 110 Yd., White, Pack Of 18"
"1632147668-2056","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Scotch® 8896 Strapping Tape, 3"" Core, 0.5"" x 60 Yd., Blue, Case Of 72"
"1632147668-1381","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Shurtape PC 618C Cloth Duct Tape, 1-7/8"" x 60 Yd, Brown"
"1632147668-1702","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Kapton® Sealing Tape, 3"" Core, 1"" x 108', 2 mils, Amber"
"1632147668-2029","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Kapton® Sealing Tape, 3"" Core, 0.375"" x 108', 1 mil, Amber"
"1632147668-2355","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Tape Logic® 2600 Masking Tape, 3"" Core, 2"" x 180', Natural, Pack Of 24"
"1632147668-1302","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Scotch® Expressions Duct Tape, 3"" Core, 1.88"" x 8 Yd., Blue Turquoise"
"1632147668-2275","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","3M™ F9465PC Adhesive Transfer Tape Hand Rolls, 3"" Core, 2"" x 60 Yd., Clear, Case..."
"1632147668-1820","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Tape Logic® #350 Industrial Acrylic Tape, 3"" Core, 2"" x 55 Yd., Clear, Case Of 60.0 out of 5 stars."
"1632147668-1608","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","3M™ 4004 Double-Sided Foam Tape, 3"" Core, 0.5"" x 5 Yd., Natural"
"1632147668-1767","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Kapton® Discs, 3"" Core, 0.25"" x 0.25"", Amber, Case Of 1,0000.0 out of 5 stars."
"1632147668-2439","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Tape Logic® Color Masking Tape, 3"" Core, 0.5"" x 180', Yellow, Case Of 12"
"1632147668-2253","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Tape Logic® 6180 Electrical Tape, 1.25"" Core, 0.75"" x 60', Orange, Case Of 100.0 out of 5 stars."
"1632147668-2416","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Tape Logic Removable Double-Sided Foam Tape, 1"" x 72 Yd., White, Case Of 2 Rolls"
"1632147668-2844","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","3M™ 2929 Duct Tape, 3"" Core, 2"" x 150', Silver, Case Of 24"
"1632147668-1861","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","3M™ 950 Adhesive Transfer Tape, Hand Rolls, 3/4"" x 60 Yd., Clear, Case Of 48"
"1632147668-2802","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","3M™ 969 Adhesive Transfer Tape, 1/4"" x 36 Yd., Clear, Case Of 144"
"1632147668-1709","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Tape Logic® Color Duct Tape, 3"" Core, 2"" x 180', Beige, Case Of 24"
"1632147668-1606","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Duck® Brand FrogTape Medium Paint Project Prep Pack, 1.41"" x 60 Yd"
"1632147668-2550","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","3M™ Double Sided Foam Tape, 2"" x 72 Yd., Off-White, Case Of 6"
"1632147668-2020","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","3M™ 201+ Masking Tape, 3"" Core, 2"" x 180', Tan, Case Of 24"
"1632147668-1387","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Scotch® Expressions Glitter Tape, 0.59"" x 196"", Multicolor"
"1632147668-1403","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Highland Economy Masking Tape - 60 yd Length x 2"" Width - 4.4 mil Thickness - 3""..."
"1632147668-1350","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Scotch® Expressions Glitter Tape, 0.59"" x 196"", Silver"
"1632147668-1568","https://www.officedepot.com/a/browse/tape-and-adhesives/N=5+371557/","Industrial Tape","https://www.officedepot.com/a/browse/industrial-tape/N=5+1012437/","Scotch® 880 Strapping Tape, 3"" Core, 0.75"" x 60 Yd., Clear, Case Of 48"
