web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632329094-31008,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Printer Memory,https://www.officedepot.com/a/browse/printer-memory/N=5+1461941/,Axiom 256MB 144-pin x32 DDR2-533 DIMM for HP - CB423A - 256 MB - DDR SDRAM - 400...0.0 out of 5 stars.
1632329151-31112,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Desktop Computer Memory,https://www.officedepot.com/a/browse/desktop-computer-memory/N=5+1461938/,Crucial 32GB (2 x 16GB) DDR4 SDRAM Memory Kit - 32 GB (2 x 16GB) - DDR4-2400/PC4...
1632329116-31049,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Laptop Memory,https://www.officedepot.com/a/browse/laptop-memory/N=5+1461939/,Kingston ValueRAM 4GB DDR3 SDRAM Memory Module - For Notebook - 4 GB (1 x 4 GB) ...5.0 out of 5 stars. 1 review
1632329075-30969,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Workstation Memory,https://www.officedepot.com/a/browse/workstation-memory/N=5+1461942/,Kingston HyperX Predator 8GB DDR4 SDRAM Memory Module - 8 GB (1 x 8GB) - DDR4-33...
1632329075-30971,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Workstation Memory,https://www.officedepot.com/a/browse/workstation-memory/N=5+1461942/,QNAP 2GB DDR3 RAM Module - For Server - 2 GB DDR3 SDRAM - 1333 MHz - DIMM - 2 Ye...
1632329075-30736,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Workstation Memory,https://www.officedepot.com/a/browse/workstation-memory/N=5+1461942/,Corsair Vengeance LPX 8GB (1x8GB) DDR4 DRAM 2666MHz C16 Memory Kit - Red - 8 GB ...0.0 out of 5 stars.
1632329116-31045,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Laptop Memory,https://www.officedepot.com/a/browse/laptop-memory/N=5+1461939/,"Werx DDR1 Memory Upgrade For Notebook Computers, 1GB0.0 out of 5 stars."
1632329075-30547,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Workstation Memory,https://www.officedepot.com/a/browse/workstation-memory/N=5+1461942/,Kingston ValueRAM - DDR4 - module - 8 GB - SO-DIMM 260-pin - 3200 MHz / PC4-2560...5.0 out of 5 stars. 1 review
1632329151-31128,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Desktop Computer Memory,https://www.officedepot.com/a/browse/desktop-computer-memory/N=5+1461938/,Kingston HyperX Fury 8GB DDR3 SDRAM Memory Module - For Desktop PC - 8 GB (1 x 8...
1632329151-31109,https://www.officedepot.com/a/browse/memory/N=5+1461936/,Desktop Computer Memory,https://www.officedepot.com/a/browse/desktop-computer-memory/N=5+1461938/,Corsair Vengeance 4GB DDR3 SDRAM Memory Module - For Desktop PC - 4 GB (1 x 4GB)...
